product_id,baseline,baseline_mae,baseline_seed,graph2vec_mlp_mae,graph2vec_mlp_seed,graph2vec_mlp_pct_improvement,gcn_mlp_mae,gcn_mlp_seed,gcn_mlp_pct_improvement,gat_mlp_mae,gat_mlp_seed,gat_mlp_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
908786,mlp_baseline,10.151296350691052,26008,10.489909022462134,618626816,-3.3356594081506796,9.76678206873875,555555,3.7878342693258578,11.16591912936541,907969,-9.995006978643543,gcn_mlp,9.76678206873875,True,3.7878342693258578
911753,mlp_baseline,18.99178837794884,907969,20.894661672754225,1000,-10.019452917950531,21.64284111471737,1000,-13.958942064911797,25.371072706833385,26008,-33.589697831150346,graph2vec_mlp,20.894661672754225,False,-10.019452917950531
912509,mlp_baseline,8.040980711481929,213626,7.977980570076338,555555,0.783488279180068,7.986487812466091,13451285,0.6776897118783743,7.868270849090775,907969,2.1478706216088344,gat_mlp,7.868270849090775,True,2.1478706216088344
915640,mlp_baseline,8.815198860916437,1000,7.683254790461921,42,12.84082285963131,6.89115854649762,213626,21.826397166708862,6.943221746706495,13451285,21.235789954888546,gcn_mlp,6.89115854649762,True,21.826397166708862
916110,mlp_baseline,6.259194068659365,13451285,6.147556392195957,26008,1.7835790876399398,6.399089888030408,13451285,-2.2350452444272415,6.511258418263953,42,-4.027105516135188,graph2vec_mlp,6.147556392195957,True,1.7835790876399398
918537,mlp_baseline,7.672070129244935,1000,8.6856730966007,1000,-13.211596743518312,8.662161559061287,42,-12.905140504936888,8.653374516106899,618626816,-12.790607623897474,gat_mlp,8.653374516106899,False,-12.790607623897474
919137,mlp_baseline,12.735446010539734,213626,16.418678988039105,907969,-28.921114929553017,15.116634992213031,1000,-18.697334822060004,14.78681140475803,213626,-16.107526917554402,gat_mlp,14.78681140475803,False,-16.107526917554402
921558,mlp_baseline,4.798638979593913,1000,4.1014537437289365,42,14.52881199918849,4.115195143456552,23616558,14.242451641886122,4.052466292786442,13451285,15.549673354893978,gat_mlp,4.052466292786442,True,15.549673354893978
932812,mlp_baseline,11.468907088236092,213626,10.940706302917082,26008,4.605502348700661,11.329188577489916,1000,1.2182373583747015,11.449513279534631,213626,0.16909901311654282,graph2vec_mlp,10.940706302917082,True,4.605502348700661
933442,mlp_baseline,13.47499764549966,23616558,14.105392618116989,1000,-4.678256643910191,14.528295791227054,26008,-7.8166851931077845,13.316418030682732,1000,1.1768433582612876,gat_mlp,13.316418030682732,True,1.1768433582612876
933457,mlp_baseline,12.609614588855916,5219788,12.85400617512223,26008,-1.9381368442640712,12.781136045268935,907969,-1.3602434491900037,12.801913454641705,213626,-1.525017790438561,gcn_mlp,12.781136045268935,False,-1.3602434491900037
936693,mlp_baseline,4.75930092381496,5219788,4.876945981792376,1000,-2.471897866107493,4.668286466910169,23616558,1.9123492790583088,4.761566785425922,23616558,-0.04760912678632183,gcn_mlp,4.668286466910169,True,1.9123492790583088
