window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7
658,1,9.066666603088379,4.966107368469238,1.0,20.0,13.0,10.0,-0.1034482792019844,272.0
658,2,9.266666412353516,5.032781600952148,0.0,19.0,10.0,5.0,-0.17241379618644714,278.0
658,3,145.60000610351562,87.32109069824219,65.0,504.0,129.0,155.0,0.8965517282485962,4368.0
658,4,86.16666412353516,75.57295989990234,23.0,303.0,119.0,50.0,-2.379310369491577,2585.0
658,5,21.066667556762695,8.861652374267578,4.0,38.0,31.0,35.0,0.13793103396892548,632.0
658,6,53.03333282470703,32.25056457519531,14.0,150.0,53.0,50.0,-0.1034482792019844,1591.0
658,7,57.53333282470703,28.473066329956055,0.0,128.0,51.0,23.0,-0.9655172228813171,1726.0
658,8,8.766666412353516,6.5150251388549805,1.0,26.0,9.0,8.0,-0.03448275849223137,263.0
658,9,11.866666793823242,6.844624996185303,4.0,31.0,6.0,11.0,0.17241379618644714,356.0
658,10,5.633333206176758,3.525935649871826,1.0,15.0,8.0,5.0,-0.1034482792019844,169.0
658,11,5.666666507720947,3.329998254776001,0.0,11.0,9.0,8.0,-0.03448275849223137,170.0
658,12,18.0,11.624686241149902,0.0,45.0,10.0,45.0,1.2068965435028076,540.0
658,13,27.83333396911621,10.776775360107422,6.0,53.0,39.0,41.0,0.06896551698446274,835.0
658,14,143.39999389648438,52.530372619628906,45.0,253.0,170.0,203.0,1.137930989265442,4302.0
658,15,115.33333587646484,39.07542419433594,29.0,191.0,151.0,153.0,0.06896551698446274,3460.0
658,16,14.766666412353516,13.101357460021973,0.0,53.0,10.0,6.0,-0.13793103396892548,443.0
658,17,28.46666717529297,13.004444122314453,6.0,58.0,34.0,29.0,-0.17241379618644714,854.0
658,18,3.299999952316284,3.2367680072784424,0.0,13.0,5.0,10.0,0.17241379618644714,99.0
658,19,24.16666603088379,15.505017280578613,8.0,78.0,23.0,25.0,0.06896551698446274,725.0
658,20,41.63333511352539,15.01218032836914,13.0,74.0,35.0,65.0,1.034482717514038,1249.0
658,21,14.066666603088379,6.470102310180664,3.0,31.0,15.0,14.0,-0.03448275849223137,422.0
658,22,4.766666889190674,2.985334634780884,0.0,10.0,9.0,9.0,0.0,143.0
659,0,31.0,17.9517879486084,9.0,81.0,45.0,28.0,-0.5862069129943848,930.0
659,1,9.0,4.926120758056641,1.0,20.0,11.0,11.0,0.0,270.0
659,2,9.133333206176758,5.0644731521606445,0.0,19.0,13.0,6.0,-0.24137930572032928,274.0
659,3,146.39999389648438,87.27527618408203,65.0,504.0,156.0,153.0,-0.1034482792019844,4392.0
659,4,83.96666717529297,75.54578399658203,23.0,303.0,115.0,53.0,-2.1379311084747314,2519.0
659,5,20.700000762939453,8.668525695800781,4.0,38.0,25.0,20.0,-0.17241379618644714,621.0
659,6,52.86666488647461,32.263221740722656,14.0,150.0,63.0,48.0,-0.517241358757019,1586.0
659,7,8.800000190734863,6.518691062927246,1.0,26.0,4.0,10.0,0.2068965584039688,264.0
659,8,5.5333333015441895,3.4998412132263184,1.0,15.0,13.0,5.0,-0.27586206793785095,166.0
659,9,8.199999809265137,6.112282752990723,0.0,20.0,13.0,10.0,-0.1034482792019844,246.0
659,10,5.4666666984558105,3.3038697242736816,0.0,11.0,6.0,3.0,-0.1034482792019844,164.0
659,11,18.633333206176758,11.68897819519043,0.0,45.0,28.0,29.0,0.03448275849223137,559.0
659,12,90.06666564941406,32.181705474853516,31.0,173.0,105.0,110.0,0.17241379618644714,2702.0
659,13,27.399999618530273,10.578595161437988,6.0,53.0,34.0,26.0,-0.27586206793785095,822.0
659,14,143.03334045410156,52.3816032409668,45.0,253.0,193.0,159.0,-1.1724138259887695,4291.0
659,15,114.73332977294922,38.65913772583008,29.0,191.0,161.0,133.0,-0.9655172228813171,3442.0
659,16,15.199999809265137,13.1514253616333,0.0,53.0,14.0,23.0,0.3103448152542114,456.0
659,17,28.133333206176758,12.986488342285156,6.0,58.0,44.0,24.0,-0.6896551847457886,844.0
659,18,3.2666666507720947,3.2242138385772705,0.0,13.0,3.0,4.0,0.03448275849223137,98.0
659,19,24.100000381469727,15.51418685913086,8.0,78.0,23.0,21.0,-0.06896551698446274,723.0
659,20,42.16666793823242,15.05120849609375,13.0,74.0,49.0,51.0,0.06896551698446274,1265.0
659,21,14.366666793823242,6.710605144500732,3.0,31.0,20.0,24.0,0.13793103396892548,431.0
659,22,4.800000190734863,3.0375428199768066,0.0,10.0,8.0,10.0,0.06896551698446274,144.0
660,0,30.700000762939453,17.789791107177734,9.0,81.0,20.0,36.0,0.5517241358757019,921.0
660,1,9.033333778381348,5.016528129577637,0.0,19.0,8.0,10.0,0.06896551698446274,271.0
660,2,145.96665954589844,87.25880432128906,65.0,504.0,113.0,143.0,1.034482717514038,4379.0
660,3,20.566667556762695,8.632046699523926,4.0,38.0,24.0,21.0,-0.1034482792019844,617.0
660,4,51.63333511352539,32.558135986328125,14.0,150.0,41.0,26.0,-0.517241358757019,1549.0
660,5,8.800000190734863,6.518691062927246,1.0,26.0,8.0,4.0,-0.13793103396892548,264.0
660,6,5.566666603088379,3.3633646965026855,0.0,11.0,1.0,9.0,0.27586206793785095,167.0
660,7,18.83333396911621,11.897011756896973,0.0,45.0,10.0,34.0,0.8275862336158752,565.0
660,8,13.066666603088379,15.84073543548584,0.0,74.0,6.0,18.0,0.4137931168079376,392.0
660,9,4.900000095367432,2.8792359828948975,0.0,11.0,0.0,6.0,0.2068965584039688,147.0
660,10,22.83333396911621,12.809067726135254,1.0,65.0,14.0,26.0,0.4137931168079376,685.0
660,11,141.1999969482422,51.55670166015625,45.0,253.0,90.0,138.0,1.6551724672317505,4236.0
660,12,112.03333282470703,38.15886306762695,29.0,191.0,98.0,80.0,-0.6206896305084229,3361.0
660,13,15.100000381469727,13.171560287475586,0.0,53.0,10.0,11.0,0.03448275849223137,453.0
660,14,27.5,12.656355857849121,6.0,58.0,19.0,25.0,0.2068965584039688,825.0
660,15,3.3333332538604736,3.2386553287506104,0.0,13.0,0.0,5.0,0.17241379618644714,100.0
660,16,23.799999237060547,15.619218826293945,8.0,78.0,23.0,14.0,-0.3103448152542114,714.0
660,17,41.96666717529297,14.998851776123047,13.0,74.0,43.0,43.0,0.0,1259.0
660,18,14.066666603088379,6.6529860496521,3.0,31.0,15.0,11.0,-0.13793103396892548,422.0
660,19,4.699999809265137,2.9793734550476074,0.0,10.0,3.0,5.0,0.06896551698446274,141.0
661,0,31.566667556762695,17.8804988861084,9.0,81.0,20.0,46.0,0.8965517282485962,947.0
661,1,9.033333778381348,4.969797611236572,1.0,20.0,5.0,13.0,0.27586206793785095,271.0
661,2,27.799999237060547,22.81432342529297,3.0,85.0,13.0,43.0,1.034482717514038,834.0
661,3,9.066666603088379,5.012872219085693,0.0,19.0,9.0,9.0,0.0,272.0
661,4,6.366666793823242,6.665750026702881,0.0,28.0,0.0,8.0,0.27586206793785095,191.0
661,5,146.3333282470703,87.14253997802734,65.0,504.0,103.0,124.0,0.7241379022598267,4390.0
661,6,25.566667556762695,21.786361694335938,5.0,76.0,6.0,39.0,1.137930989265442,767.0
661,7,20.299999237060547,8.64542293548584,4.0,38.0,16.0,16.0,0.0,609.0
661,8,51.766666412353516,32.52248764038086,14.0,150.0,53.0,45.0,-0.27586206793785095,1553.0
661,9,9.133333206176758,6.721772193908691,1.0,26.0,4.0,18.0,0.48275861144065857,274.0
661,10,20.266666412353516,13.25879192352295,0.0,53.0,8.0,53.0,1.5517241954803467,608.0
661,11,90.16666412353516,32.05108642578125,31.0,173.0,55.0,101.0,1.5862069129943848,2705.0
661,12,13.566666603088379,15.84652042388916,0.0,74.0,3.0,21.0,0.6206896305084229,407.0
661,13,5.099999904632568,2.736786365509033,0.0,11.0,0.0,6.0,0.2068965584039688,153.0
661,14,23.366666793823242,12.763184547424316,1.0,65.0,8.0,30.0,0.7586206793785095,701.0
661,15,144.23333740234375,51.13034439086914,45.0,253.0,75.0,181.0,3.655172348022461,4327.0
661,16,113.06666564941406,38.1845817565918,29.0,191.0,69.0,129.0,2.068965435028076,3392.0
661,17,15.100000381469727,13.171560287475586,0.0,53.0,6.0,10.0,0.13793103396892548,453.0
661,18,27.866666793823242,12.563793182373047,6.0,58.0,19.0,30.0,0.37931033968925476,836.0
661,19,3.4666666984558105,3.1804962158203125,0.0,13.0,0.0,4.0,0.13793103396892548,104.0
661,20,23.700000762939453,15.633617401123047,8.0,78.0,13.0,20.0,0.24137930572032928,711.0
661,21,42.63333511352539,15.467133522033691,13.0,74.0,35.0,63.0,0.9655172228813171,1279.0
661,22,14.100000381469727,6.6600799560546875,3.0,31.0,13.0,16.0,0.1034482792019844,423.0
661,23,4.866666793823242,3.019197940826416,0.0,10.0,1.0,8.0,0.24137930572032928,146.0
662,0,31.600000381469727,17.859825134277344,9.0,81.0,20.0,21.0,0.03448275849223137,948.0
662,1,9.033333778381348,4.969797611236572,1.0,20.0,4.0,5.0,0.03448275849223137,271.0
662,2,27.83333396911621,22.79339599609375,3.0,85.0,3.0,14.0,0.37931033968925476,835.0
662,3,8.933333396911621,5.065789222717285,0.0,19.0,4.0,5.0,0.03448275849223137,268.0
662,4,6.4666666984558105,6.591577053070068,0.0,28.0,10.0,3.0,-0.24137930572032928,194.0
662,5,145.23333740234375,87.88768768310547,65.0,504.0,504.0,70.0,-14.965517044067383,4357.0
662,6,25.733333587646484,21.654766082763672,5.0,76.0,14.0,11.0,-0.1034482792019844,772.0
662,7,80.23332977294922,75.876953125,23.0,303.0,74.0,38.0,-1.2413792610168457,2407.0
662,8,20.133333206176758,8.773951530456543,4.0,38.0,20.0,11.0,-0.3103448152542114,604.0
662,9,51.266666412353516,32.6148567199707,14.0,150.0,54.0,38.0,-0.5517241358757019,1538.0
662,10,9.033333778381348,6.819009304046631,1.0,26.0,6.0,1.0,-0.17241379618644714,271.0
662,11,20.766666412353516,13.06824016571045,0.0,53.0,13.0,23.0,0.3448275923728943,623.0
662,12,90.26667022705078,31.94571876525879,31.0,173.0,65.0,58.0,-0.24137930572032928,2708.0
662,13,13.5,15.894968032836914,0.0,74.0,13.0,1.0,-0.4137931168079376,405.0
662,14,27.133333206176758,10.525313377380371,6.0,53.0,35.0,26.0,-0.3103448152542114,814.0
662,15,5.199999809265137,2.5999999046325684,0.0,11.0,4.0,3.0,-0.03448275849223137,156.0
662,16,23.633333206176758,12.520605087280273,1.0,65.0,11.0,16.0,0.17241379618644714,709.0
662,17,144.6999969482422,50.55699920654297,45.0,253.0,109.0,89.0,-0.6896551847457886,4341.0
662,18,113.0999984741211,38.146514892578125,29.0,191.0,116.0,70.0,-1.5862069129943848,3393.0
662,19,15.066666603088379,13.19579029083252,0.0,53.0,9.0,5.0,-0.13793103396892548,452.0
662,20,28.066667556762695,12.468448638916016,6.0,58.0,35.0,25.0,-0.3448275923728943,842.0
662,21,3.5,3.149073839187622,0.0,13.0,5.0,1.0,-0.13793103396892548,105.0
662,22,23.700000762939453,15.633617401123047,8.0,78.0,9.0,13.0,0.13793103396892548,711.0
662,23,42.16666793823242,15.89566707611084,13.0,74.0,31.0,21.0,-0.3448275923728943,1265.0
662,24,13.833333015441895,6.856059551239014,3.0,31.0,8.0,5.0,-0.1034482792019844,415.0
662,25,4.866666793823242,3.019197940826416,0.0,10.0,0.0,1.0,0.03448275849223137,146.0
663,0,32.733333587646484,18.163944244384766,9.0,81.0,28.0,54.0,0.8965517282485962,982.0
663,1,25.566667556762695,18.80723762512207,5.0,78.0,26.0,36.0,0.3448275923728943,767.0
663,2,9.266666412353516,4.891716480255127,1.0,20.0,11.0,11.0,0.0,278.0
663,3,28.899999618530273,22.350765228271484,6.0,85.0,45.0,35.0,-0.3448275923728943,867.0
663,4,9.233333587646484,5.031125545501709,0.0,19.0,11.0,13.0,0.06896551698446274,277.0
663,5,6.333333492279053,6.5591325759887695,0.0,28.0,9.0,6.0,-0.1034482792019844,190.0
663,6,133.93333435058594,57.611881256103516,65.0,262.0,141.0,165.0,0.8275862336158752,4018.0
663,7,26.96666717529297,22.002246856689453,5.0,76.0,29.0,51.0,0.7586206793785095,809.0
663,8,82.5999984741211,76.7479019165039,23.0,303.0,100.0,145.0,1.5517241954803467,2478.0
663,9,20.299999237060547,8.817217826843262,4.0,38.0,28.0,25.0,-0.1034482792019844,609.0
663,10,51.93333435058594,32.86734390258789,14.0,150.0,66.0,74.0,0.27586206793785095,1558.0
663,11,9.100000381469727,6.798774242401123,1.0,26.0,15.0,8.0,-0.24137930572032928,273.0
663,12,5.900000095367432,3.3401596546173096,0.0,11.0,5.0,10.0,0.17241379618644714,177.0
663,13,21.266666412353516,13.048457145690918,0.0,53.0,14.0,28.0,0.48275861144065857,638.0
663,14,8.399999618530273,7.409903049468994,0.0,25.0,3.0,25.0,0.7586206793785095,252.0
663,15,4.133333206176758,3.4422214031219482,0.0,14.0,3.0,6.0,0.1034482792019844,124.0
663,16,91.73332977294922,31.76154136657715,31.0,173.0,89.0,109.0,0.6896551847457886,2752.0
663,17,13.066666603088379,16.078832626342773,0.0,74.0,10.0,0.0,-0.3448275923728943,392.0
663,18,27.133333206176758,10.525313377380371,6.0,53.0,26.0,35.0,0.3103448152542114,814.0
663,19,147.60000610351562,50.91993713378906,45.0,253.0,104.0,196.0,3.1724138259887695,4428.0
663,20,114.0999984741211,38.59995651245117,29.0,191.0,100.0,146.0,1.5862069129943848,3423.0
663,21,15.933333396911621,13.61600399017334,0.0,53.0,10.0,35.0,0.8620689511299133,478.0
663,22,27.83333396911621,12.401836395263672,6.0,58.0,16.0,28.0,0.4137931168079376,835.0
663,23,3.633333444595337,3.291234254837036,0.0,13.0,4.0,9.0,0.17241379618644714,109.0
663,24,24.53333282470703,15.493511199951172,8.0,78.0,23.0,34.0,0.37931033968925476,736.0
663,25,42.93333435058594,15.893255233764648,13.0,74.0,44.0,54.0,0.3448275923728943,1288.0
664,0,32.900001525878906,18.142675399780273,9.0,81.0,54.0,33.0,-0.7241379022598267,987.0
664,1,25.799999237060547,18.854530334472656,5.0,78.0,39.0,33.0,-0.2068965584039688,774.0
664,2,6.133333206176758,3.947432279586792,0.0,15.0,10.0,6.0,-0.13793103396892548,184.0
664,3,29.366666793823242,22.823209762573242,6.0,85.0,26.0,59.0,1.137930989265442,881.0
664,4,9.366666793823242,5.128244400024414,0.0,19.0,19.0,15.0,-0.13793103396892548,281.0
664,5,6.5,6.687052249908447,0.0,28.0,14.0,14.0,0.0,195.0
664,6,134.93333435058594,57.985015869140625,65.0,262.0,174.0,171.0,-0.1034482792019844,4048.0
664,7,28.33333396911621,23.319995880126953,5.0,76.0,69.0,70.0,0.03448275849223137,850.0
664,8,83.9000015258789,77.35948181152344,23.0,303.0,136.0,139.0,0.1034482792019844,2517.0
664,9,20.16666603088379,8.729578971862793,4.0,38.0,23.0,24.0,0.03448275849223137,605.0
664,10,52.233333587646484,33.03501510620117,14.0,150.0,48.0,75.0,0.931034505367279,1567.0
664,11,9.100000381469727,6.798774242401123,1.0,26.0,9.0,15.0,0.2068965584039688,273.0
664,12,13.199999809265137,13.560728073120117,0.0,60.0,28.0,20.0,-0.27586206793785095,396.0
664,13,148.63333129882812,54.13408279418945,50.0,267.0,248.0,193.0,-1.8965517282485962,4459.0
664,14,5.933333396911621,3.335999011993408,0.0,11.0,6.0,6.0,0.0,178.0
664,15,21.66666603088379,13.00341796875,0.0,53.0,23.0,26.0,0.1034482792019844,650.0
664,16,8.833333015441895,7.461381912231445,0.0,25.0,13.0,16.0,0.1034482792019844,265.0
664,17,4.300000190734863,3.503807544708252,0.0,14.0,6.0,8.0,0.06896551698446274,129.0
664,18,91.5999984741211,31.781126022338867,31.0,173.0,120.0,85.0,-1.2068965435028076,2748.0
664,19,27.700000762939453,10.899999618530273,6.0,53.0,28.0,43.0,0.517241358757019,831.0
664,20,25.33333396911621,12.79930591583252,1.0,65.0,31.0,49.0,0.6206896305084229,760.0
664,21,152.63333129882812,53.74599838256836,45.0,255.0,174.0,255.0,2.7931034564971924,4579.0
664,22,115.80000305175781,39.061832427978516,29.0,191.0,121.0,151.0,1.034482717514038,3474.0
664,23,16.133333206176758,13.571374893188477,0.0,53.0,25.0,16.0,-0.3103448152542114,484.0
664,24,28.433332443237305,12.249308586120605,6.0,58.0,39.0,34.0,-0.17241379618644714,853.0
664,25,3.5999999046325684,3.2924156188964844,0.0,13.0,4.0,3.0,-0.03448275849223137,108.0
664,26,25.566667556762695,16.36598777770996,8.0,78.0,40.0,54.0,0.48275861144065857,767.0
664,27,43.900001525878906,16.785608291625977,13.0,74.0,56.0,73.0,0.5862069129943848,1317.0
665,0,33.099998474121094,18.405344009399414,9.0,81.0,63.0,60.0,-0.1034482792019844,993.0
665,1,25.600000381469727,18.74495506286621,5.0,78.0,36.0,33.0,-0.1034482792019844,768.0
665,2,6.099999904632568,3.9187583923339844,0.0,15.0,14.0,9.0,-0.17241379618644714,183.0
665,3,30.766666412353516,23.83930015563965,6.0,85.0,81.0,68.0,-0.4482758641242981,923.0
665,4,9.266666412353516,4.966107368469238,0.0,18.0,16.0,16.0,0.0,278.0
665,5,6.5333333015441895,6.726729393005371,0.0,28.0,14.0,15.0,0.03448275849223137,196.0
665,6,133.63333129882812,57.52998352050781,65.0,262.0,184.0,135.0,-1.6896551847457886,4009.0
665,7,27.799999237060547,22.554231643676758,5.0,76.0,64.0,53.0,-0.37931033968925476,834.0
665,8,83.36666870117188,77.0530014038086,23.0,303.0,166.0,120.0,-1.5862069129943848,2501.0
665,9,20.03333282470703,8.715822219848633,4.0,38.0,29.0,19.0,-0.3448275923728943,601.0
665,10,51.900001525878906,33.126373291015625,14.0,150.0,99.0,38.0,-2.1034483909606934,1557.0
665,11,9.266666412353516,6.855330467224121,1.0,26.0,23.0,14.0,-0.3103448152542114,278.0
665,12,12.800000190734863,7.203702926635742,3.0,31.0,14.0,25.0,0.37931033968925476,384.0
665,13,12.899999618530273,13.327540397644043,0.0,60.0,33.0,19.0,-0.48275861144065857,387.0
665,14,149.6666717529297,56.2745246887207,50.0,279.0,267.0,279.0,0.4137931168079376,4490.0
665,15,6.066666603088379,3.414999485015869,0.0,11.0,11.0,10.0,-0.03448275849223137,182.0
665,16,21.866666793823242,13.068367004394531,0.0,53.0,31.0,29.0,-0.06896551698446274,656.0
665,17,8.733333587646484,7.424882888793945,0.0,25.0,25.0,10.0,-0.517241358757019,262.0
665,18,4.266666889190674,3.492213487625122,0.0,14.0,8.0,5.0,-0.1034482792019844,128.0
665,19,90.93333435058594,31.385700225830078,31.0,173.0,121.0,100.0,-0.7241379022598267,2728.0
665,20,16.03333282470703,8.946072578430176,4.0,39.0,25.0,31.0,0.2068965584039688,481.0
665,21,26.066667556762695,13.70141887664795,1.0,65.0,45.0,53.0,0.27586206793785095,782.0
665,22,154.3333282470703,55.18232345581055,45.0,255.0,204.0,225.0,0.7241379022598267,4630.0
665,23,116.43333435058594,39.29434585571289,29.0,191.0,175.0,140.0,-1.2068965435028076,3493.0
665,24,16.299999237060547,13.709242820739746,0.0,53.0,51.0,30.0,-0.7241379022598267,489.0
665,25,28.66666603088379,12.512216567993164,6.0,58.0,48.0,46.0,-0.06896551698446274,860.0
665,26,3.6666667461395264,3.3199732303619385,0.0,13.0,8.0,6.0,-0.06896551698446274,110.0
665,27,25.433332443237305,16.263832092285156,8.0,78.0,45.0,36.0,-0.3103448152542114,763.0
665,28,44.06666564941406,16.92913246154785,13.0,74.0,54.0,61.0,0.24137930572032928,1322.0
665,29,5.0333333015441895,2.880779266357422,0.0,10.0,9.0,6.0,-0.1034482792019844,151.0
666,0,32.20000076293945,17.56208038330078,9.0,81.0,68.0,36.0,-1.1034482717514038,966.0
666,1,25.53333282470703,18.711374282836914,5.0,78.0,73.0,34.0,-1.3448275327682495,766.0
666,2,8.733333587646484,4.711215972900391,1.0,20.0,18.0,5.0,-0.4482758641242981,262.0
666,3,5.9666666984558105,3.7101962566375732,0.0,15.0,9.0,10.0,0.03448275849223137,179.0
666,4,29.66666603088379,22.201101303100586,6.0,85.0,26.0,48.0,0.7586206793785095,890.0
666,5,6.5,6.69203519821167,0.0,28.0,28.0,13.0,-0.517241358757019,195.0
666,6,26.600000381469727,13.27805233001709,4.0,54.0,38.0,20.0,-0.6206896305084229,798.0
666,7,133.6666717529297,57.5594367980957,65.0,262.0,244.0,185.0,-2.034482717514038,4010.0
666,8,27.933332443237305,22.778547286987305,5.0,76.0,76.0,68.0,-0.27586206793785095,838.0
666,9,82.86666870117188,76.5622787475586,23.0,303.0,303.0,151.0,-5.241379261016846,2486.0
666,10,51.29999923706055,32.423397064208984,14.0,150.0,119.0,81.0,-1.3103448152542114,1539.0
666,11,9.0,6.460134029388428,1.0,26.0,14.0,15.0,0.03448275849223137,270.0
666,12,12.866666793823242,7.223726272583008,3.0,31.0,21.0,16.0,-0.17241379618644714,386.0
666,13,146.56666564941406,52.13488006591797,50.0,279.0,245.0,174.0,-2.4482758045196533,4397.0
666,14,5.900000095367432,3.2898833751678467,0.0,11.0,11.0,6.0,-0.17241379618644714,177.0
666,15,21.53333282470703,12.958223342895508,0.0,53.0,23.0,21.0,-0.06896551698446274,646.0
666,16,8.100000381469727,6.793869972229004,0.0,25.0,21.0,6.0,-0.517241358757019,243.0
666,17,4.333333492279053,3.58081316947937,0.0,14.0,9.0,10.0,0.03448275849223137,130.0
666,18,16.233333587646484,9.207545280456543,4.0,39.0,35.0,31.0,-0.13793103396892548,487.0
666,19,7.5,4.455333709716797,0.0,16.0,14.0,9.0,-0.17241379618644714,225.0
666,20,154.76666259765625,55.61994934082031,45.0,255.0,212.0,217.0,0.17241379618644714,4643.0
666,21,115.03333282470703,37.90644836425781,29.0,191.0,164.0,133.0,-1.0689655542373657,3451.0
666,22,15.133333206176758,12.101607322692871,0.0,53.0,36.0,16.0,-0.6896551847457886,454.0
666,23,29.16666603088379,13.532881736755371,6.0,63.0,43.0,63.0,0.6896551847457886,875.0
666,24,3.433333396911621,3.2525203227996826,0.0,13.0,13.0,1.0,-0.4137931168079376,103.0
666,25,24.600000381469727,15.875767707824707,8.0,78.0,40.0,20.0,-0.6896551847457886,738.0
666,26,43.766666412353516,16.82990074157715,13.0,74.0,74.0,45.0,-1.0,1313.0
667,0,31.53333282470703,16.540321350097656,9.0,81.0,58.0,48.0,-0.3448275923728943,946.0
667,1,24.766666412353516,17.157472610473633,5.0,78.0,64.0,50.0,-0.48275861144065857,743.0
667,2,30.799999237060547,22.843524932861328,6.0,85.0,74.0,60.0,-0.48275861144065857,924.0
667,3,6.433333396911621,6.484254360198975,0.0,26.0,15.0,26.0,0.37931033968925476,193.0
667,4,25.866666793823242,13.235642433166504,4.0,54.0,53.0,16.0,-1.2758620977401733,776.0
667,5,130.1999969482422,53.82032012939453,65.0,262.0,254.0,140.0,-3.931034564971924,3906.0
667,6,27.16666603088379,21.498966217041016,5.0,70.0,68.0,53.0,-0.517241358757019,815.0
667,7,78.76667022705078,67.4105224609375,23.0,274.0,235.0,180.0,-1.8965517282485962,2363.0
667,8,49.43333435058594,29.99298095703125,14.0,150.0,90.0,63.0,-0.931034505367279,1483.0
667,9,8.899999618530273,6.4049458503723145,1.0,26.0,19.0,11.0,-0.27586206793785095,267.0
667,10,12.800000190734863,7.157280445098877,3.0,31.0,23.0,19.0,-0.13793103396892548,384.0
667,11,21.799999237060547,13.067517280578613,0.0,53.0,23.0,31.0,0.27586206793785095,654.0
667,12,7.766666889190674,6.38583517074585,0.0,25.0,14.0,11.0,-0.1034482792019844,233.0
667,13,15.899999618530273,8.688498497009277,4.0,39.0,39.0,25.0,-0.48275861144065857,477.0
667,14,7.333333492279053,4.29987096786499,0.0,16.0,9.0,9.0,0.0,220.0
667,15,153.8333282470703,54.88174057006836,45.0,255.0,210.0,184.0,-0.8965517282485962,4615.0
667,16,114.0999984741211,37.02373123168945,29.0,191.0,149.0,136.0,-0.4482758641242981,3423.0
667,17,14.633333206176758,11.525286674499512,0.0,53.0,25.0,21.0,-0.13793103396892548,439.0
667,18,28.899999618530273,13.335041999816895,6.0,63.0,58.0,35.0,-0.7931034564971924,867.0
667,19,3.0333333015441895,2.7505555152893066,0.0,10.0,6.0,1.0,-0.17241379618644714,91.0
667,20,24.566667556762695,15.844417572021484,8.0,78.0,29.0,39.0,0.3448275923728943,737.0
667,21,43.13333511352539,16.018184661865234,13.0,73.0,71.0,55.0,-0.5517241358757019,1294.0
668,0,31.566667556762695,16.59454345703125,9.0,81.0,38.0,59.0,0.7241379022598267,947.0
668,1,25.399999618530273,18.860187530517578,5.0,83.0,54.0,83.0,1.0,762.0
668,2,30.633333206176758,22.54400634765625,6.0,85.0,73.0,69.0,-0.13793103396892548,919.0
668,3,6.900000095367432,5.804308891296387,0.0,21.0,10.0,14.0,0.13793103396892548,207.0
668,4,6.5333333015441895,6.63693380355835,0.0,26.0,15.0,18.0,0.1034482792019844,196.0
668,5,127.76667022705078,49.65727996826172,65.0,262.0,262.0,181.0,-2.7931034564971924,3833.0
668,6,27.366666793823242,21.902029037475586,5.0,74.0,49.0,74.0,0.8620689511299133,821.0
668,7,78.86666870117188,67.64403533935547,23.0,274.0,274.0,238.0,-1.2413792610168457,2366.0
668,8,18.53333282470703,16.20233154296875,0.0,56.0,15.0,30.0,0.517241358757019,556.0
668,9,50.13333511352539,31.1541690826416,14.0,150.0,150.0,111.0,-1.3448275327682495,1504.0
668,10,8.866666793823242,6.354700565338135,1.0,26.0,21.0,18.0,-0.1034482792019844,266.0
668,11,12.800000190734863,7.157280445098877,3.0,31.0,26.0,23.0,-0.1034482792019844,384.0
668,12,2.799999952316284,2.5871477127075195,0.0,10.0,4.0,5.0,0.03448275849223137,84.0
668,13,22.200000762939453,13.280059814453125,0.0,53.0,41.0,35.0,-0.2068965584039688,666.0
668,14,4.400000095367432,3.6295087337493896,0.0,14.0,14.0,10.0,-0.13793103396892548,132.0
668,15,16.100000381469727,9.267685890197754,4.0,45.0,28.0,45.0,0.5862069129943848,483.0
668,16,26.299999237060547,13.774735450744629,1.0,65.0,41.0,46.0,0.17241379618644714,789.0
668,17,4.0333333015441895,3.5822091102600098,0.0,11.0,3.0,10.0,0.24137930572032928,121.0
668,18,7.333333492279053,4.29987096786499,0.0,16.0,15.0,9.0,-0.2068965584039688,220.0
668,19,157.10000610351562,60.732391357421875,45.0,308.0,235.0,308.0,2.5172414779663086,4713.0
668,20,115.46666717529297,38.9912223815918,29.0,191.0,166.0,190.0,0.8275862336158752,3464.0
668,21,29.433332443237305,14.734728813171387,6.0,74.0,51.0,74.0,0.7931034564971924,883.0
668,22,3.0999999046325684,2.844292640686035,0.0,10.0,8.0,8.0,0.0,93.0
668,23,25.200000762939453,16.379661560058594,8.0,78.0,60.0,48.0,-0.4137931168079376,756.0
669,0,32.13333511352539,17.087488174438477,9.0,81.0,81.0,55.0,-0.8965517282485962,964.0
669,1,18.46666717529297,13.527091979980469,1.0,50.0,38.0,44.0,0.2068965584039688,554.0
669,2,26.600000381469727,21.58950424194336,5.0,90.0,78.0,90.0,0.4137931168079376,798.0
669,3,30.799999237060547,22.872690200805664,6.0,85.0,85.0,78.0,-0.24137930572032928,924.0
669,4,7.199999809265137,6.177378177642822,0.0,21.0,21.0,19.0,-0.06896551698446274,216.0
669,5,6.5,6.596716403961182,0.0,26.0,15.0,14.0,-0.03448275849223137,195.0
669,6,126.19999694824219,46.004638671875,65.0,254.0,254.0,215.0,-1.3448275327682495,3786.0
669,7,27.33333396911621,21.86981773376465,5.0,74.0,63.0,48.0,-0.517241358757019,820.0
669,8,75.93333435058594,60.666812896728516,23.0,238.0,198.0,186.0,-0.4137931168079376,2278.0
669,9,19.03333282470703,16.31662368774414,0.0,56.0,56.0,30.0,-0.8965517282485962,571.0
