product_id,baseline,baseline_mae,baseline_seed,graph2vec_lstm_mae,graph2vec_lstm_seed,graph2vec_lstm_pct_improvement,gcn_lstm_mae,gcn_lstm_seed,gcn_lstm_pct_improvement,gat_lstm_mae,gat_lstm_seed,gat_lstm_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
26372,lstm_baseline,22.309378031811683,26008,21.574352227005303,42,3.2946942929483836,19.451451603883232,23616558,12.810426287336377,19.744083778530943,13451285,11.498726004924038,gcn_lstm,19.451451603883232,True,12.810426287336377
26768,lstm_baseline,16.020840116575652,907969,16.376170426412344,213626,-2.2179255722616955,15.794074719248254,5219788,1.4154401122371825,16.81669562159021,5219788,-4.967626536583068,gcn_lstm,15.794074719248254,True,1.4154401122371825
26924,lstm_baseline,10.634202458500082,23616558,11.992723306020102,907969,-12.775013949768582,10.084086237390055,618626816,5.1730839548791065,13.954993366415984,555555,-31.22745613387811,gcn_lstm,10.084086237390055,True,5.1730839548791065
30534,lstm_baseline,9.621150515437906,555555,9.660432650372872,23616558,-0.4082893711301473,9.967809197170284,26008,-3.603089684296458,9.943961498784084,42,-3.355222255677242,graph2vec_lstm,9.660432650372872,False,-0.4082893711301473
48369,lstm_baseline,8.638360902374865,213626,8.7548669388676,26008,-1.3487053598409549,12.128272634316112,555555,-40.40016122713509,12.40126100357841,13451285,-43.560348354617204,graph2vec_lstm,8.7548669388676,False,-1.3487053598409549
48375,lstm_baseline,11.7062820780511,23616558,12.331777180721556,13451285,-5.343243042496295,14.728170285427492,26008,-25.814243901078846,15.296541812373142,213626,-30.66951326120583,graph2vec_lstm,12.331777180721556,False,-5.343243042496295
110187,lstm_baseline,33.79918872608858,555555,36.271682340335225,213626,-7.315245446522215,37.06244335299224,42,-9.654831224942543,37.307978411905125,907969,-10.381283746932706,graph2vec_lstm,36.271682340335225,False,-7.315245446522215
151815,lstm_baseline,9.096820469775231,42,9.020309298646216,13451285,0.8410759713597539,9.243114970088785,13451285,-1.6081937727541864,8.821716289894253,907969,3.024179500903965,gat_lstm,8.821716289894253,True,3.024179500903965
151821,lstm_baseline,7.366218111873452,26008,7.65225861119289,618626816,-3.8831391492246943,7.625278553931541,555555,-3.5168717260830964,7.1596999635883405,618626816,2.803584487299243,gat_lstm,7.1596999635883405,True,2.803584487299243
151828,lstm_baseline,6.659487674438876,555555,6.556340067994361,555555,1.548882008452791,6.951676474677192,907969,-4.387556738933909,7.455249306423212,13451285,-11.949292060990066,graph2vec_lstm,6.556340067994361,True,1.548882008452791
213624,lstm_baseline,7.019952524721233,1000,6.78418929904115,1000,3.358473221148249,7.124282874313056,23616558,-1.4861973670678934,7.270271930819243,26008,-3.565827620863445,graph2vec_lstm,6.78418929904115,True,3.358473221148249
213625,lstm_baseline,7.107777907178293,23616558,6.997823179157731,907969,1.546963473767471,6.790574834237691,555555,4.462760050792417,7.385313707239487,555555,-3.904677434854926,gcn_lstm,6.790574834237691,True,4.462760050792417
213626,lstm_baseline,14.968212638805117,13451285,15.007844862595103,5219788,-0.2647759271353484,13.730983958524815,1000,8.265707537269908,14.370234371010774,555555,3.9949877932925872,gcn_lstm,13.730983958524815,True,8.265707537269908
213627,lstm_baseline,12.897689769470611,23616558,12.95989441715814,26008,-0.48229294392526845,13.15093301012625,907969,-1.9634775311085286,14.026460635116678,213626,-8.751729075682341,graph2vec_lstm,12.95989441715814,False,-0.48229294392526845
213628,lstm_baseline,11.448196024676554,42,11.252731048982907,1000,1.707386694570236,11.413831025167228,23616558,0.3001782939010783,12.082180122924006,907969,-5.537851525960089,graph2vec_lstm,11.252731048982907,True,1.707386694570236
213629,lstm_baseline,12.95200260636074,555555,12.894804711435356,1000,0.4416142944357811,11.884053996964996,42,8.245432323116377,12.424609464757582,23616558,4.071904226950622,gcn_lstm,11.884053996964996,True,8.245432323116377
213630,lstm_baseline,11.690661056368958,13451285,11.605864986095552,618626816,0.7253316973654759,11.779042773776585,907969,-0.7560027357005376,12.454322241490184,42,-6.532232706423309,graph2vec_lstm,11.605864986095552,True,0.7253316973654759
213631,lstm_baseline,10.72742128060534,907969,10.782751370099636,26008,-0.5157818272162967,10.916358224706713,23616558,-1.7612522073964034,10.999018824957554,23616558,-2.5318064542058214,graph2vec_lstm,10.782751370099636,False,-0.5157818272162967
213633,lstm_baseline,9.784090344422784,213626,9.972160781910215,23616558,-1.92220667294468,9.23653012319328,42,5.5964346398500915,10.16616640527264,23616558,-3.905074947183524,gcn_lstm,9.23653012319328,True,5.5964346398500915
213636,lstm_baseline,7.1156897576026665,13451285,7.727614396537831,23616558,-8.599653157747097,5.988822759366503,13451285,15.836370564528579,6.241218647925682,907969,12.289337217697936,gcn_lstm,5.988822759366503,True,15.836370564528579
213642,lstm_baseline,7.859112745796153,23616558,7.681478322720995,555555,2.26023507768323,7.583440306919073,23616558,3.507678891927566,7.751592025258183,618626816,1.3681025328906704,gcn_lstm,7.583440306919073,True,3.507678891927566
500056,lstm_baseline,13.58219719770687,42,13.509720247944976,5219788,0.5336172690389928,13.59821513431524,618626816,-0.11793332385921784,14.201594586465871,618626816,-4.5603622134390465,graph2vec_lstm,13.509720247944976,True,0.5336172690389928
500057,lstm_baseline,10.844604872410594,26008,10.741111973531885,213626,0.9543261381703477,10.125880009208627,42,6.627487784552217,10.679695416120143,555555,1.5206589657313498,gcn_lstm,10.125880009208627,True,6.627487784552217
538923,lstm_baseline,7.312192003711377,555555,7.344430312611698,26008,-0.4408843324130285,7.804726750242944,5219788,-6.735801607528582,7.214474067189335,907969,1.3363699486069813,gat_lstm,7.214474067189335,True,1.3363699486069813
545597,lstm_baseline,7.957119503831552,618626816,7.839290674994974,23616558,1.4807975270428047,7.72547742977641,213626,2.9111297617636747,7.7857844284157345,907969,2.1532298884453787,gcn_lstm,7.72547742977641,True,2.9111297617636747
