product_id,best_overall_model,is_hybrid,best_model_seed,best_model_rmse,best_model_mae,best_model_bias,best_model_pocid,lstm_baseline_mae,lstm_baseline_seed,graph2vec_lstm_mae,graph2vec_lstm_seed,gcn_lstm_mae,gcn_lstm_seed,gat_lstm_mae,gat_lstm_seed,mlp_baseline_mae,mlp_baseline_seed,graph2vec_mlp_mae,graph2vec_mlp_seed,gcn_mlp_mae,gcn_mlp_seed,gat_mlp_mae,gat_mlp_seed
908786,mlp_baseline,False,26008,14.99212241060959,10.151296350691052,-1.1603467573527415,0.618421052631579,12.574966286327324,26008,10.816225076812543,26008,10.41163594115014,5219788,10.825776527130524,907969,10.151296350691052,26008,10.504949750463949,555555,11.807732915566636,907969,11.257662302528333,618626816
911753,lstm_baseline,False,618626816,26.61750547557885,17.88097623438617,-4.172983082291347,0.7236842105263158,17.88097623438617,618626816,18.72096756081176,555555,22.772099077312,907969,19.35070237303092,213626,18.99178837794884,907969,22.594260620915037,23616558,18.46248067594042,907969,19.40339125838934,42
912509,lstm_baseline,False,555555,10.50122105605796,7.935670248823228,1.2239477361728943,0.5657894736842105,7.935670248823228,555555,8.010915169139313,555555,8.565063401764514,13451285,8.850270609450495,618626816,8.040980711481929,213626,8.253477458081214,555555,8.094341486887215,23616558,7.958266289405573,26008
915640,gat_lstm,True,23616558,8.510382610324225,6.526257745580735,-0.7971775204527611,0.5592105263157895,8.520186280892565,26008,7.197464462978388,1000,6.746048752778496,213626,6.526257745580735,23616558,8.815198860916437,1000,7.671504625307969,42,6.919870389053245,907969,7.006843766355826,555555
916110,mlp_baseline,False,13451285,8.01512106904331,6.259194068659365,1.831403694900812,0.6578947368421053,6.4066863215826695,1000,6.554698632433524,13451285,6.434288267995797,907969,6.294432908101799,1000,6.259194068659365,13451285,6.513048994774912,13451285,6.409276638155669,23616558,6.653175865123474,13451285
918537,lstm_baseline,False,23616558,10.653581714945751,7.619524385414872,-1.498643410751243,0.6578947368421053,7.619524385414872,23616558,7.962999854991638,42,7.925660438786924,213626,8.086670059004641,23616558,7.672070129244935,1000,8.66690363915138,1000,8.390581779230654,26008,8.59131688386007,618626816
919137,mlp_baseline,False,213626,17.502212068418796,12.735446010539734,2.845749745961108,0.5789473684210527,14.90055376778241,618626816,15.18355294146569,5219788,14.422238454320071,1000,17.078351828007918,5219788,12.735446010539734,213626,16.078838784710253,555555,16.60842355715683,23616558,15.3001310809765,23616558
921558,gcn_mlp,True,907969,5.228639077849987,4.0532110002305775,-0.250145469615662,0.4736842105263157,4.521470811631945,213626,4.134360431845671,907969,4.143210791294871,5219788,4.136782802008336,907969,4.798638979593913,1000,4.100142254548914,42,4.0532110002305775,907969,4.168012382158267,13451285
932812,gcn_lstm,True,618626816,14.039832426368424,10.492887372284931,1.547123266980539,0.6842105263157895,10.816921869913736,23616558,10.701692506378771,907969,10.492887372284931,618626816,10.739055172290678,618626816,11.468907088236092,213626,10.92278879452375,26008,11.411490159876209,5219788,11.02850528791839,13451285
933442,mlp_baseline,False,23616558,17.76301169299444,13.47499764549966,1.0044526613615696,0.5131578947368421,13.744021997537487,13451285,14.66252401256873,555555,15.250688403260474,5219788,14.191212292590173,23616558,13.47499764549966,23616558,14.273513444888046,907969,14.606857461866989,23616558,13.986390861810422,5219788
933457,graph2vec_lstm,True,13451285,15.59778068763558,12.39678493901795,1.063686307738809,0.5986842105263158,12.429517365748586,907969,12.39678493901795,13451285,12.775314979303896,907969,12.851659301059698,1000,12.609614588855916,5219788,12.856337154612822,26008,12.895754284328884,42,12.894905638850592,618626816
936693,gat_lstm,True,907969,5.949743746916126,4.6653780345044105,-0.3008186365264693,0.4605263157894737,4.977462061090408,13451285,4.816272810393689,5219788,4.701725080901501,26008,4.6653780345044105,907969,4.75930092381496,5219788,4.789510502534754,42,4.811156534681134,26008,4.723879477557014,907969
