product_id,baseline,baseline_mae,baseline_seed,graph2vec_mlp_mae,graph2vec_mlp_seed,graph2vec_mlp_pct_improvement,gcn_mlp_mae,gcn_mlp_seed,gcn_mlp_pct_improvement,gat_mlp_mae,gat_mlp_seed,gat_mlp_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
500056,mlp_baseline,13.368326676437276,618626816,14.380916495728338,907969,-7.574544247754139,14.51406293133505,23616558,-8.570528553264824,14.83092099856707,555555,-10.940743426832404,graph2vec_mlp,14.380916495728338,False,-7.574544247754139
500057,mlp_baseline,10.645128331153222,13451285,11.2018911386627,13451285,-5.230212264140576,11.421970454695956,907969,-7.2976304218830945,11.48018278483472,42,-7.844475216308029,graph2vec_mlp,11.2018911386627,False,-5.230212264140576
538923,mlp_baseline,7.1106628841824,23616558,7.155373498505237,907969,-0.6287826472872962,7.188082395815382,26008,-1.0887805102559573,7.157080432168798,42,-0.6527879150290445,graph2vec_mlp,7.155373498505237,False,-0.6287826472872962
545597,mlp_baseline,8.030555715747909,618626816,7.830829071842767,618626816,2.4870837209120915,7.787993689767675,26008,3.0204886755790716,7.849990159078361,213626,2.248481463312167,gcn_mlp,7.787993689767675,True,3.0204886755790716
545598,mlp_baseline,6.745561624664108,13451285,6.894328335531397,23616558,-2.20540140532326,6.984150475146723,42,-3.5369753292335453,6.822344243916032,213626,-1.1382687391243949,gat_mlp,6.822344243916032,False,-1.1382687391243949
545602,mlp_baseline,9.77687429290971,618626816,10.183566847657843,907969,-4.159740041283653,9.89313465941186,555555,-1.1891363540028657,10.009177220413108,555555,-2.376044945897135,gcn_mlp,9.89313465941186,False,-1.1891363540028657
582893,mlp_baseline,9.251499088761074,213626,9.718931752871844,907969,-5.052507270725649,9.355122447793,42,-1.1200710072793565,9.292009958254743,555555,-0.43788438073655367,gat_mlp,9.292009958254743,False,-0.43788438073655367
587317,mlp_baseline,4.641338603948456,1000,4.710911738327126,23616558,-1.4989885529895013,4.7130603260464135,13451285,-1.5452809677997386,4.716221535127927,5219788,-1.6133908247023165,graph2vec_mlp,4.710911738327126,False,-1.4989885529895013
606214,mlp_baseline,6.577341304105871,23616558,6.533179027582306,26008,0.6714305139676559,6.765270220687966,618626816,-2.857217040946033,6.420588599310981,23616558,2.383222909491377,gat_mlp,6.420588599310981,True,2.383222909491377
606230,mlp_baseline,5.684121275259779,555555,5.755989205603506,26008,-1.2643630715011964,5.895721822003134,42,-3.7226606628600583,5.7834521025614025,23616558,-1.747514215327577,graph2vec_mlp,5.755989205603506,False,-1.2643630715011964
680152,mlp_baseline,7.606947836533092,618626816,7.257771573035545,23616558,4.590228183511318,7.569580321218453,23616558,0.49122875715247605,7.444706773446276,13451285,2.13280104679616,graph2vec_mlp,7.257771573035545,True,4.590228183511318
904144,mlp_baseline,8.741171626483693,618626816,8.937162723416597,13451285,-2.242160494127547,10.804827010709475,23616558,-23.60845287573799,10.312220392663496,23616558,-17.972977002532424,graph2vec_mlp,8.937162723416597,False,-2.242160494127547
907967,mlp_baseline,14.279882318833296,42,14.213468987957324,1000,0.46508318061124476,14.179415110669105,13451285,0.7035576759038739,14.356237648359311,13451285,-0.5347055936540329,gcn_mlp,14.179415110669105,True,0.7035576759038739
907969,mlp_baseline,31.422106474832773,1000,33.13671675538705,618626816,-5.456700625489814,34.56948104559206,42,-10.0164340455028,34.29944854935789,213626,-9.157062964030423,graph2vec_mlp,33.13671675538705,False,-5.456700625489814
907970,mlp_baseline,7.388496467490602,213626,6.908389714808246,907969,6.49803048285705,7.185555962955251,618626816,2.7467090960696776,7.559914819555344,213626,-2.3200708401091203,graph2vec_mlp,6.908389714808246,True,6.49803048285705
908786,mlp_baseline,10.151296350691052,26008,10.504949750463949,555555,-3.483824996881526,11.807732915566636,907969,-16.317488009921234,11.257662302528333,618626816,-10.898765178517964,graph2vec_mlp,10.504949750463949,False,-3.483824996881526
911753,mlp_baseline,18.99178837794884,907969,22.594260620915037,23616558,-18.96857826801076,18.46248067594042,907969,2.787034540796558,19.40339125838934,42,-2.167267622455234,gcn_mlp,18.46248067594042,True,2.787034540796558
912509,mlp_baseline,8.040980711481929,213626,8.253477458081214,555555,-2.642672010092694,8.094341486887215,23616558,-0.663610289838042,7.958266289405573,26008,1.028660869167927,gat_mlp,7.958266289405573,True,1.028660869167927
915640,mlp_baseline,8.815198860916437,1000,7.671504625307969,42,12.974117245150484,6.919870389053245,907969,21.500688773641027,7.006843766355826,555555,20.51405899166083,gcn_mlp,6.919870389053245,True,21.500688773641027
916110,mlp_baseline,6.259194068659365,13451285,6.513048994774912,13451285,-4.055712657746667,6.409276638155669,23616558,-2.397793834956924,6.653175865123474,13451285,-6.294449287598053,gcn_mlp,6.409276638155669,False,-2.397793834956924
918537,mlp_baseline,7.672070129244935,1000,8.66690363915138,1000,-12.966950160091326,8.390581779230654,26008,-9.365290435065834,8.59131688386007,618626816,-11.981730343041127,gcn_mlp,8.390581779230654,False,-9.365290435065834
919137,mlp_baseline,12.735446010539734,213626,16.078838784710253,555555,-26.252655552098915,16.60842355715683,23616558,-30.41100832598918,15.3001310809765,23616558,-20.13816452375722,gat_mlp,15.3001310809765,False,-20.13816452375722
921558,mlp_baseline,4.798638979593913,1000,4.100142254548914,42,14.556142439873842,4.0532110002305775,907969,15.534154216086032,4.168012382158267,13451285,13.141780411432686,gcn_mlp,4.0532110002305775,True,15.534154216086032
932812,mlp_baseline,11.468907088236092,213626,10.92278879452375,26008,4.761729164869657,11.411490159876209,5219788,0.5006312102639396,11.02850528791839,13451285,3.839963101361517,graph2vec_mlp,10.92278879452375,True,4.761729164869657
933442,mlp_baseline,13.47499764549966,23616558,14.273513444888046,907969,-5.925906782292261,14.606857461866989,23616558,-8.399703258911847,13.986390861810422,5219788,-3.7951265726681345,gat_mlp,13.986390861810422,False,-3.7951265726681345
933457,mlp_baseline,12.609614588855916,5219788,12.856337154612822,26008,-1.9566225757205458,12.895754284328884,42,-2.2692184083552567,12.894905638850592,618626816,-2.2624882623043017,graph2vec_mlp,12.856337154612822,False,-1.9566225757205458
936693,mlp_baseline,4.75930092381496,5219788,4.789510502534754,42,-0.6347482372595726,4.811156534681134,26008,-1.0895636081066922,4.723879477557014,907969,0.7442573357927829,gat_mlp,4.723879477557014,True,0.7442573357927829
