product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid,train_time,infer_time
230,6269,26008,no_emb,15,1,,,,,3.578236627267615,2.964984651435824,-0.08207006075608185,0.025498188235750563,0.46710526315789475,6.904,0.028
230,6269,907969,no_emb,15,1,,,,,3.6111074106472723,3.008038180521111,0.3039105010578056,0.007511804356133078,0.40789473684210525,7.0516,0.029
242,6269,42,no_emb,15,1,,,,,3.4896361675894103,2.7294352691547545,1.283618460878048,-0.1892752305733305,0.45394736842105265,6.9582,0.025
242,6269,1000,no_emb,15,1,,,,,3.585504116739621,2.850949823077208,1.5578985592119055,-0.2555167929502735,0.40131578947368424,6.9345,0.026
242,6269,26008,no_emb,15,1,,,,,3.493989257408403,2.721926574613534,1.284913794667113,-0.1922441652388629,0.40131578947368424,6.7954,0.027
242,6269,907969,no_emb,15,1,,,,,3.5930650860107534,2.8420996116656885,1.5833407433983546,-0.2608175443831027,0.4276315789473684,6.7927,0.027
255,6269,42,no_emb,15,1,,,,,3.966903557050455,3.0665272915480184,-0.1687996084588805,0.16921528419252962,0.4868421052631579,10.2509,0.025
255,6269,1000,no_emb,15,1,,,,,3.942685325702156,3.115577552638023,-0.1447367093531914,0.17932832007554322,0.45394736842105265,12.1829,0.028
255,6269,26008,no_emb,15,1,,,,,3.9578377446518713,3.0522781848128324,-0.13997708387624205,0.1730082334754769,0.5657894736842105,7.6682,0.026
255,6269,907969,no_emb,15,1,,,,,4.273273901100961,3.2890102384137174,-0.8954890269080019,0.03593420431089378,0.5855263157894737,7.0732,0.024
271,6269,42,no_emb,15,1,,,,,2.9463305749061095,2.3600903636489816,-0.17922788449362212,0.1191117785937228,0.5394736842105263,7.9107,0.029
271,6269,1000,no_emb,15,1,,,,,3.0882071600525274,2.4727253107950578,0.1269889361425942,0.03223322299069076,0.5197368421052632,11.8144,0.027
271,6269,26008,no_emb,15,1,,,,,3.046646030137181,2.442928155531096,0.05724611169859475,0.058106377274319776,0.5328947368421053,9.8069,0.028
271,6269,907969,no_emb,15,1,,,,,2.9124936908010293,2.3437868533960353,0.033791812611561195,0.1392285691017462,0.4868421052631579,7.5701,0.025
278,6269,42,no_emb,15,1,,,,,10.800558086852575,8.049063276182983,-1.7626307736717033,0.40613881196752,0.5592105263157895,22.8968,0.025
278,6269,1000,no_emb,15,1,,,,,11.92098304178764,8.555988722328657,-2.830488861045418,0.27653639318669554,0.5460526315789473,24.5744,0.027
278,6269,26008,no_emb,15,1,,,,,10.000870466585125,7.737145993834227,-0.8737007461342173,0.4908237322865153,0.6118421052631579,10.9287,0.029
278,6269,907969,no_emb,15,1,,,,,10.165341347660243,7.629559545077725,-2.2438844653467354,0.4739385446038139,0.5723684210526315,11.8144,0.026
304,6269,42,no_emb,15,1,,,,,3.982541613605137,3.0853067528870373,-0.536450602795953,-0.0724051251977027,0.4605263157894737,8.6403,0.025
304,6269,1000,no_emb,15,1,,,,,4.025079150217332,3.1441740941962384,-0.4753598998379863,-0.09543619273779735,0.4407894736842105,8.452,0.027
304,6269,26008,no_emb,15,1,,,,,3.858217096715835,3.1768324799786987,-0.042993557608984656,-0.006494852959797015,0.4342105263157895,6.8982,0.025
304,6269,907969,no_emb,15,1,,,,,3.828743392957966,3.1526303918533074,0.04124768536075268,0.008824047666723067,0.4407894736842105,6.9602,0.025
314,6269,42,no_emb,15,1,,,,,3.305972469795072,2.606742863074627,-0.38652532659714517,-0.06222530934212367,0.4473684210526316,9.093,0.024
314,6269,1000,no_emb,15,1,,,,,3.28667434302594,2.585515513723972,-0.9417784352318134,-0.049860337135227084,0.5131578947368421,7.3117,0.028
314,6269,26008,no_emb,15,1,,,,,3.3706631481621128,2.618053273924815,-0.965238000345386,-0.10420290499283191,0.48026315789473684,8.5174,0.026
314,6269,907969,no_emb,15,1,,,,,3.4401713766717927,2.6756444329432414,-1.0995758283469412,-0.1502131693610822,0.5,9.231,0.026
