item_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,rmse,mae,bias,composite_score,pocid,train_time,inference_time,best_epoch
16920,6269,907969,spearman,30,1,0.7,,True,False,False,9.50414016065389,7.375357502377501,0.2482619588963346,6.657974945645404,0.5723684210526315,6.5615,1.3581,6
16920,6269,5219788,no_emb,30,1,,,,,baseline,9.52894155264834,7.378197846167228,0.7123199141298244,6.787100216398433,0.5657894736842105,6.8825,0.0745,18
16920,6269,5219788,spearman,30,1,0.7,,True,False,True,9.429125977978345,7.45425537476937,1.0595089500538664,6.843004070194982,0.5789473684210527,6.6396,1.0161,15
16920,6269,5219788,spearman,30,1,0.7,,True,False,False,9.583934166594258,7.584868457777048,1.2823392898818249,7.008769020211847,0.5657894736842105,7.1567,1.5055,15
16920,6269,13451285,no_emb,30,1,,,,,baseline,9.312431921094609,7.198555919956537,0.8577339036597146,6.670288416451367,0.5855263157894737,8.7559,0.1201,15
16920,6269,13451285,spearman,30,1,0.7,,True,False,True,9.558990072200173,7.412911621573704,-0.2258345580178927,6.689181580997985,0.5723684210526315,7.0529,0.8871,6
16920,6269,13451285,spearman,30,1,0.7,,True,False,False,9.615588015271,7.377234968922886,-0.5462942135587238,6.788676303255903,0.5723684210526315,6.8066,0.8896,6
16920,6269,23616558,no_emb,30,1,,,,,baseline,9.634973560447198,7.298731839052992,1.3232049767682754,6.972970984178915,0.6513157894736842,8.4026,0.1004,39
16920,6269,23616558,spearman,30,1,0.7,,True,False,True,9.573554406991809,7.668966884803928,1.742395085544368,7.139617696082978,0.5460526315789473,6.9169,1.5049,7
16920,6269,23616558,spearman,30,1,0.7,,True,False,False,9.609957849166168,7.683483331129442,1.8710119462285943,7.193602743922593,0.5460526315789473,6.576,1.4877,7
16920,6269,618626816,no_emb,30,1,,,,,baseline,9.653142106766238,7.252013267839656,0.067635807141759,6.656483322128472,0.625,7.7664,0.0831,44
16920,6269,618626816,spearman,30,1,0.7,,True,False,True,9.677888473706506,7.653729154101384,1.9748205981807767,7.2460816749237935,0.5921052631578947,7.1244,1.1559,19
16920,6269,618626816,spearman,30,1,0.7,,True,False,False,9.84337796185422,7.791550325607162,2.426923028783861,7.4763073195248655,0.5789473684210527,7.1116,1.4256,19
26002,6269,42,no_emb,30,1,,,,,baseline,33.056551361026216,18.639381806786155,-11.202900978036563,23.988846376718787,0.5328947368421053,6.9505,0.0891,17
26002,6269,42,spearman,30,1,0.7,,True,False,True,41.23751492030309,22.30019665628769,-9.44942253664915,28.556162258385758,0.5460526315789473,6.0893,1.3884,6
26002,6269,42,spearman,30,1,0.7,,True,False,False,41.91525131812229,22.571377578270592,-8.873516963587868,28.818849294525755,0.506578947368421,6.8592,1.3667,6
26002,6269,1000,no_emb,30,1,,,,,baseline,30.19807311491538,16.972284209567544,-12.606346806304323,22.493694311425656,0.506578947368421,8.5682,0.0913,36
26002,6269,1000,spearman,30,1,0.7,,True,False,True,54.54721799960558,26.796199522815108,-20.232012079383423,39.03066190035242,0.4013157894736842,6.7601,0.5338,1
26002,6269,1000,spearman,30,1,0.7,,True,False,False,54.5904640062143,26.80386917921258,-20.762394383014023,39.1867978936638,0.4013157894736842,6.1899,0.6019,1
26002,6269,26008,no_emb,30,1,,,,,baseline,37.23449464558889,20.040517407694672,-14.174052455748608,27.170889788655266,0.4868421052631579,6.7598,0.0788,13
26002,6269,26008,spearman,30,1,0.7,,True,False,True,32.78934798927902,18.57108694969926,-11.674745821460984,23.956132187429574,0.5855263157894737,6.6375,2.0446,11
26002,6269,26008,spearman,30,1,0.7,,True,False,False,52.27813363479533,25.38691943606325,-17.936913104082635,36.97002495243414,0.4605263157894737,6.3709,1.2636,1
26002,6269,555555,no_emb,30,1,,,,,baseline,38.35091543760297,20.678200818208698,-17.066462133201508,28.611623456654037,0.5131578947368421,7.706,0.0762,20
26002,6269,555555,spearman,30,1,0.7,,True,False,True,42.34646631616456,23.82348431172032,-20.00818870228782,32.13115141158431,0.506578947368421,6.6685,1.769,9
26002,6269,555555,spearman,30,1,0.7,,True,False,False,39.03066592895704,21.040662254651192,-15.927943935849113,28.7574845121036,0.5921052631578947,6.7715,1.888,17
26002,6269,213626,no_emb,30,1,,,,,baseline,32.815786778895685,18.41147538177133,-14.29417210500809,24.584305261142696,0.5197368421052632,7.7437,0.0818,44
26002,6269,213626,spearman,30,1,0.7,,True,False,True,34.71227829934604,19.568221658748254,-12.730412200762848,25.430797614550794,0.5263157894736842,6.8534,2.0412,15
26002,6269,213626,spearman,30,1,0.7,,True,False,False,38.27165560458985,21.454980949670368,-15.094321821116251,28.273153494991583,0.5197368421052632,7.0188,1.7758,15
26002,6269,907969,no_emb,30,1,,,,,baseline,45.36711099841364,23.27093447738759,-20.24192669660194,33.5617707927042,0.5723684210526315,8.0683,0.079,36
26002,6269,907969,spearman,30,1,0.7,,True,False,True,35.803232056850646,19.82930076580032,-15.04209404998745,26.61946473237227,0.5460526315789473,7.1437,2.7514,15
26002,6269,907969,spearman,30,1,0.7,,True,False,False,35.85790932068422,21.3696887350209,-7.724283182567436,25.202447639739194,0.5197368421052632,6.6227,1.7348,9
26002,6269,5219788,no_emb,30,1,,,,,baseline,33.89637830089967,19.123504071064243,-11.949927962780778,24.71654715891109,0.5657894736842105,6.7483,0.0713,15
26002,6269,5219788,spearman,30,1,0.7,,True,False,True,34.965678282205175,19.63091601168408,-11.044777365194427,25.151762485322216,0.5526315789473685,6.7997,1.7643,9
26002,6269,5219788,spearman,30,1,0.7,,True,False,False,28.193527010520125,16.068683673037228,-7.231595712233018,19.92183335157762,0.5328947368421053,7.5616,2.3869,23
26002,6269,13451285,no_emb,30,1,,,,,baseline,54.57699962313501,27.100179569588768,-18.88509560761109,38.784818605867464,0.3881578947368421,6.3173,0.0778,1
26002,6269,13451285,spearman,30,1,0.7,,True,False,True,37.80377651653312,20.6856171989363,-15.245861925525602,27.884758039382035,0.5394736842105263,6.6309,1.9893,19
26002,6269,13451285,spearman,30,1,0.7,,True,False,False,35.13257447887518,19.20206459149037,-9.002294475444002,24.617377006171182,0.5723684210526315,6.9236,2.6407,12
26002,6269,23616558,no_emb,30,1,,,,,baseline,34.43631788973136,18.94681438774455,-14.215256603227722,25.508676692608752,0.5,7.7336,0.0985,29
26002,6269,23616558,spearman,30,1,0.7,,True,False,True,28.5336842139048,16.281230215251057,-9.06222935317973,20.602706999060096,0.5789473684210527,7.9089,1.9756,40
26002,6269,23616558,spearman,30,1,0.7,,True,False,False,30.212203620710905,17.375892749311877,-7.862614189779836,21.41572854512838,0.5526315789473685,8.0168,1.6828,40
26002,6269,618626816,no_emb,30,1,,,,,baseline,39.41560463509571,20.904938208779285,-12.826542443772352,28.140672480685765,0.4802631578947368,6.9954,0.0766,8
26002,6269,618626816,spearman,30,1,0.7,,True,False,True,39.75277398984642,21.79060250564533,-17.065405006258707,29.59038887289922,0.5131578947368421,6.9136,1.785,11
26002,6269,618626816,spearman,30,1,0.7,,True,False,False,36.86211756871644,19.857095627759406,-12.151642329016932,26.433243273552307,0.506578947368421,7.1261,1.4887,12
545602,6269,42,no_emb,30,1,,,,,baseline,13.741396958357248,10.307936127620197,5.46663336411995,10.814340852113661,0.5394736842105263,8.0861,0.0856,35
545602,6269,42,spearman,30,1,0.7,,True,False,True,12.992400729768042,9.511135880561437,1.044591417207437,9.135132189326239,0.5526315789473685,5.6787,0.6495,1
545602,6269,42,spearman,30,1,0.7,,True,False,False,12.95893052262294,9.410672803038086,0.6294716996889488,8.98950138699323,0.5723684210526315,5.8684,0.62,1
545602,6269,1000,no_emb,30,1,,,,,baseline,14.369379402095792,11.37985700485753,5.526083102997611,11.411174728011682,0.5394736842105263,5.995,0.0724,1
545602,6269,1000,spearman,30,1,0.7,,True,False,True,14.016030065693355,10.77938686827429,4.2865256784009,10.774493169515475,0.5263157894736842,5.5925,0.7062,2
545602,6269,1000,spearman,30,1,0.7,,True,False,False,13.99217841473888,10.73078712704135,4.196208457736408,10.727838103563881,0.5460526315789473,6.5811,0.9418,2
545602,6269,26008,no_emb,30,1,,,,,baseline,14.730476810621358,11.852064294947516,6.741948542057299,12.013741614561884,0.5986842105263158,6.9914,0.0904,2
545602,6269,26008,spearman,30,1,0.7,,True,False,True,14.812322570393626,11.876288622909902,6.233067061679036,11.933500206344048,0.5,6.6017,0.9041,1
545602,6269,26008,spearman,30,1,0.7,,True,False,False,14.68016874377146,11.717397093870282,5.946497561592682,11.75605803575147,0.506578947368421,6.6447,0.7634,1
545602,6269,555555,no_emb,30,1,,,,,baseline,13.782584982803025,10.734868258432623,4.859118005808662,10.789789057461833,0.5526315789473685,6.6462,0.0876,2
545602,6269,555555,spearman,30,1,0.7,,True,False,True,14.18534065695526,11.24497349443389,5.646481109308262,11.315533979413168,0.5789473684210527,6.4513,0.716,2
545602,6269,555555,spearman,30,1,0.7,,True,False,False,14.091495951670266,11.14966105869393,5.480821175318138,11.20336853433815,0.5592105263157895,6.9723,0.7878,2
545602,6269,213626,no_emb,30,1,,,,,baseline,14.926862620448434,12.023612973639388,6.826025263059373,12.175840869398906,0.5263157894736842,7.4075,0.0773,2
545602,6269,213626,spearman,30,1,0.7,,True,False,True,15.27912583845312,12.522531143493122,7.379824362841307,12.615151795810167,0.4934210526315789,6.7081,0.5961,1
545602,6269,213626,spearman,30,1,0.7,,True,False,False,14.988614052588202,12.18183562938684,6.810605508439681,12.242417310750731,0.4736842105263157,6.3632,0.7024,1
545602,6269,907969,no_emb,30,1,,,,,baseline,13.909577408909383,10.984912926367684,5.062317844407231,10.966596397148422,0.5921052631578947,5.7961,0.0771,1
545602,6269,907969,spearman,30,1,0.7,,True,False,True,13.42702281249252,10.230549933084475,3.2671266560461008,10.087930553528905,0.5460526315789473,6.2117,0.6805,1
545602,6269,907969,spearman,30,1,0.7,,True,False,False,13.335695181061446,10.047522802368489,2.78482205785957,9.875933805587739,0.5328947368421053,6.1732,0.5316,1
545602,6269,5219788,no_emb,30,1,,,,,baseline,14.348527780442913,11.392553252527136,5.533914594673643,11.405880852021653,0.5592105263157895,6.2625,0.0833,2
545602,6269,5219788,spearman,30,1,0.7,,True,False,True,13.933976995581029,10.756739178806347,3.792787751438571,10.604370230351744,0.4605263157894737,6.6133,0.6624,1
545602,6269,5219788,spearman,30,1,0.7,,True,False,False,13.907227914588676,10.719101388372628,3.718182010685696,10.56293480705892,0.4605263157894737,6.7326,0.5722,1
545602,6269,13451285,no_emb,30,1,,,,,baseline,14.039642673314246,10.76395377526486,3.691663300582007,10.633725605618839,0.5,6.7753,0.0754,2
545602,6269,13451285,spearman,30,1,0.7,,True,False,True,14.437757225048625,11.454302101061234,5.472381206411941,11.450549439392606,0.5460526315789473,6.9577,1.1213,2
545602,6269,13451285,spearman,30,1,0.7,,True,False,False,14.199306362430043,11.16729038797952,4.884038513197618,11.112485406509306,0.5394736842105263,6.7278,0.8363,2
545602,6269,23616558,no_emb,30,1,,,,,baseline,14.009228816858574,10.951448190835569,4.397826882554035,10.841933176776688,0.506578947368421,6.5591,0.073,2
545602,6269,23616558,spearman,30,1,0.7,,True,False,True,13.774691344126747,10.622255753944902,4.166824634460842,10.584615769164811,0.5592105263157895,6.4179,0.8203,2
545602,6269,23616558,spearman,30,1,0.7,,True,False,False,13.623536351587196,10.423226554604138,3.606081780849719,10.319095259657063,0.5789473684210527,6.6458,0.9022,2
545602,6269,618626816,no_emb,30,1,,,,,baseline,13.070792922079413,9.77121518152991,1.5626382068091749,9.368859808124478,0.5526315789473685,6.6231,0.0851,1
545602,6269,618626816,spearman,30,1,0.7,,True,False,True,15.37921731286299,12.550350842912213,7.282854756888221,12.647910056381603,0.4671052631578947,6.7557,0.6707,1
545602,6269,618626816,spearman,30,1,0.7,,True,False,False,14.899595195866704,11.99321625328142,6.272834435105324,12.016310270030038,0.4802631578947368,6.6879,0.6441,1
213627,6269,42,no_emb,30,1,,,,,baseline,16.610950677243032,12.95780812048055,0.4864195479092255,11.66653225571896,0.6710526315789473,12.8879,0.0852,186
213627,6269,42,spearman,30,1,0.7,,True,False,True,18.050848071501683,14.063477501857514,2.0683763098288206,13.058387488672425,0.6513157894736842,13.9162,1.36,190
213627,6269,42,spearman,30,1,0.7,,True,False,False,17.828455285448552,13.551190114099215,3.1431904368930392,13.087822780472338,0.6578947368421053,8.6606,1.3477,53
213627,6269,1000,no_emb,30,1,,,,,baseline,18.24944379152247,13.029366192280078,-1.6334512407094046,12.790426254008606,0.6381578947368421,7.835,0.0782,23
213627,6269,1000,spearman,30,1,0.7,,True,False,True,17.537564601672727,13.444643594081104,4.24760975557215,13.191845638249676,0.6447368421052632,8.3617,1.4057,61
213627,6269,1000,spearman,30,1,0.7,,True,False,False,18.270591139371053,13.246855572547789,3.4876228746245888,13.318915181478621,0.6644736842105263,7.608,1.8173,45
213627,6269,26008,no_emb,30,1,,,,,baseline,17.780133382620615,13.014947770662555,1.5439082331517164,12.529780692263875,0.6644736842105263,7.5606,0.0763,31
213627,6269,26008,spearman,30,1,0.7,,True,False,True,18.12891985337454,13.472385531547022,1.9258839012750613,12.914027284892791,0.6447368421052632,8.1136,1.545,44
213627,6269,26008,spearman,30,1,0.7,,True,False,False,17.96823776208301,13.447190840454663,1.0231384975847857,12.601701215551367,0.618421052631579,8.0794,1.733,44
213627,6269,555555,no_emb,30,1,,,,,baseline,18.15443548503793,13.663380049412549,4.782295153421514,13.688636543227481,0.6513157894736842,7.9933,0.0732,50
213627,6269,555555,spearman,30,1,0.7,,True,False,True,19.33619176353068,14.468548558311523,6.15330050057835,14.823558146487809,0.6578947368421053,6.926,1.4161,27
213627,6269,555555,spearman,30,1,0.7,,True,False,False,19.3255640223153,14.2971015556965,4.860870134207159,14.452274933633566,0.6447368421052632,7.8789,1.2894,27
213627,6269,213626,no_emb,30,1,,,,,baseline,18.86794630734141,13.853748629295747,5.127613167357601,14.179313602834041,0.6381578947368421,7.3307,0.1106,25
213627,6269,213626,spearman,30,1,0.7,,True,False,True,16.675005482469235,12.742618431452833,0.6077248029459535,11.675088549834314,0.625,8.905,1.2323,57
213627,6269,213626,spearman,30,1,0.7,,True,False,False,17.135766688139743,12.80293388226453,0.5746770497241052,11.91228607706703,0.6118421052631579,7.7854,1.4243,35
213627,6269,907969,no_emb,30,1,,,,,baseline,17.984946884878948,13.437364078814689,3.266878114806281,13.168533990844717,0.631578947368421,8.522,0.0807,50
213627,6269,907969,spearman,30,1,0.7,,True,False,True,18.300413723976494,13.37605165110694,2.570829569124708,13.13692716704616,0.6513157894736842,8.0135,1.5761,28
213627,6269,907969,spearman,30,1,0.7,,True,False,False,18.226559037254813,13.324915218197445,1.5111879196042328,12.822305303077826,0.6644736842105263,7.9813,1.4126,28
213627,6269,5219788,no_emb,30,1,,,,,baseline,17.597365225872746,12.91803345863336,1.1571990249593274,12.317490733834545,0.6513157894736842,7.5848,0.0842,31
213627,6269,5219788,spearman,30,1,0.7,,True,False,True,18.432217046566706,12.991605683479431,1.882423356857175,12.934615783367505,0.6118421052631579,6.5055,1.5874,22
213627,6269,5219788,spearman,30,1,0.7,,True,False,False,18.44425144185728,13.017857132004757,0.9748630691197964,12.720305771209778,0.625,6.3635,1.2326,22
213627,6269,13451285,no_emb,30,1,,,,,baseline,17.892661167761382,13.930816885692622,4.779559430343653,13.62392466288976,0.6842105263157895,11.6591,0.0777,112
213627,6269,13451285,spearman,30,1,0.7,,True,False,True,17.15976423185449,13.239201999372906,4.080539860951356,12.90981758100831,0.6776315789473685,8.8237,1.6467,53
213627,6269,13451285,spearman,30,1,0.7,,True,False,False,17.224384101527907,13.177887012950736,2.3588773567302552,12.4963831431842,0.6381578947368421,8.7302,1.432,59
213627,6269,23616558,no_emb,30,1,,,,,baseline,17.677675690323028,13.701054820048263,3.44233986949609,13.124686517547602,0.6578947368421053,11.9737,0.0728,138
213627,6269,23616558,spearman,30,1,0.7,,True,False,True,17.592102421652484,13.002566755597108,0.1593636539247301,12.086533813206701,0.6578947368421053,7.6704,1.3626,34
213627,6269,23616558,spearman,30,1,0.7,,True,False,False,17.979336348258773,13.003498882444855,1.317892053353241,12.57001590807891,0.631578947368421,6.8076,1.348,21
213627,6269,618626816,no_emb,30,1,,,,,baseline,17.256201464826187,13.174384644023734,0.2854034809115665,11.993047763646919,0.625,9.4953,0.0803,82
213627,6269,618626816,spearman,30,1,0.7,,True,False,True,19.11134668525853,13.414138538385528,2.23837977881525,13.46880292192946,0.6118421052631579,6.4665,1.4211,14
213627,6269,618626816,spearman,30,1,0.7,,True,False,False,19.156683368233505,13.412859397970774,1.4974752362647088,13.305925342675621,0.6052631578947368,6.557,1.3925,14
932812,6269,42,no_emb,30,1,,,,,baseline,15.908601162251266,12.13653062683305,4.936507823420506,12.222560193689022,0.6644736842105263,6.9483,0.0988,13
932812,6269,42,spearman,30,1,0.7,,True,False,True,15.579820192594388,11.608325540629869,3.70624116822785,11.618551773511623,0.6710526315789473,7.5499,1.6547,18
932812,6269,42,spearman,30,1,0.7,,True,False,False,15.65592504214614,11.807406679477568,3.844119497373992,11.740844065285959,0.6513157894736842,7.9053,2.0182,26
932812,6269,1000,no_emb,30,1,,,,,baseline,15.748659646383846,11.871916057237613,4.896201573166192,12.066359230792875,0.6513157894736842,7.4734,0.0795,14
932812,6269,1000,spearman,30,1,0.7,,True,False,True,16.425938635163437,12.27600221852072,5.593839182573206,12.6804296678552,0.6710526315789473,7.3478,1.4479,29
932812,6269,1000,spearman,30,1,0.7,,True,False,False,16.14271955475543,11.886320392485535,2.759584220601063,11.732835930649365,0.6381578947368421,12.5218,2.1275,135
932812,6269,26008,no_emb,30,1,,,,,baseline,15.332743631572034,11.615471534479678,4.567788021237242,11.712186704715247,0.6842105263157895,7.9655,0.1032,25
932812,6269,26008,spearman,30,1,0.7,,True,False,True,14.87163383069614,11.128723832516888,2.085424135713016,10.739353907405548,0.6578947368421053,6.9639,1.6204,10
932812,6269,26008,spearman,30,1,0.7,,True,False,False,15.14139312857286,11.17256691642836,1.0198228850084192,10.618794014645625,0.6710526315789473,13.6357,2.4648,188
932812,6269,555555,no_emb,30,1,,,,,baseline,15.267927517536105,11.570448866077498,2.959884568756702,11.266547117476602,0.6776315789473685,6.5802,0.0794,12
932812,6269,555555,spearman,30,1,0.7,,True,False,True,15.163783150576636,11.378607132076436,2.684607353864932,11.09769519677366,0.6776315789473685,7.1248,2.0015,16
932812,6269,555555,spearman,30,1,0.7,,True,False,False,15.34013935243768,11.669251305605073,3.450148210806005,11.44991955532161,0.6644736842105263,7.0388,1.4171,16
932812,6269,213626,no_emb,30,1,,,,,baseline,15.155655806214211,11.408862374187295,3.676235231698728,11.349102304578611,0.6578947368421053,6.8055,0.0768,19
932812,6269,213626,spearman,30,1,0.7,,True,False,True,15.6988368822427,11.795211102448258,4.956857071203344,12.037435484534251,0.6776315789473685,7.6633,2.0076,35
932812,6269,213626,spearman,30,1,0.7,,True,False,False,15.774229606306353,12.136214488472037,4.599703176348817,12.07109421935839,0.6842105263157895,7.2896,1.5915,20
932812,6269,907969,no_emb,30,1,,,,,baseline,16.62429562564542,12.51988556416206,5.67546032223047,12.860984284420843,0.6776315789473685,8.4579,0.0775,39
932812,6269,907969,spearman,30,1,0.7,,True,False,True,15.898761208997136,12.244467925402072,5.944160199632831,12.496537635757294,0.6644736842105263,6.9411,1.7424,14
932812,6269,907969,spearman,30,1,0.7,,True,False,False,14.929852046650504,11.152291181040743,0.5773752577164594,10.397342633014553,0.6644736842105263,6.4039,1.3967,10
932812,6269,5219788,no_emb,30,1,,,,,baseline,15.038145676174873,10.909672723876106,0.9118732868456372,10.474459340767874,0.6842105263157895,6.6726,0.0754,23
932812,6269,5219788,spearman,30,1,0.7,,True,False,True,15.222112164504166,11.474030094988208,4.085623621940613,11.50096951148429,0.6710526315789473,6.2721,1.6743,20
932812,6269,5219788,spearman,30,1,0.7,,True,False,False,14.834709011908965,11.037349253698112,2.900677311654184,10.901861147292557,0.6578947368421053,7.0712,1.8167,20
932812,6269,13451285,no_emb,30,1,,,,,baseline,15.32373938406542,11.553248143663591,4.175547127630196,11.594068509856157,0.6578947368421053,9.1736,0.0874,62
932812,6269,13451285,spearman,30,1,0.7,,True,False,True,17.300209970330656,12.223306396428276,4.708356424873951,12.883020690490884,0.631578947368421,14.2269,2.6052,170
932812,6269,13451285,spearman,30,1,0.7,,True,False,False,15.101445780479288,11.240907189113642,2.957036728952445,11.100208869756166,0.6644736842105263,7.689,2.5954,22
932812,6269,23616558,no_emb,30,1,,,,,baseline,15.223154626613011,11.399135298199123,2.821545063280592,11.166747403676435,0.6842105263157895,7.3966,0.0986,15
932812,6269,23616558,spearman,30,1,0.7,,True,False,True,17.95072188036265,12.820570096276164,6.773711960105335,13.8739314542767,0.6710526315789473,12.3539,2.4274,148
932812,6269,23616558,spearman,30,1,0.7,,True,False,False,16.757351451788306,12.52940889355404,3.790939473638348,12.45876281769225,0.625,9.7129,1.9155,101
932812,6269,618626816,no_emb,30,1,,,,,baseline,15.633085531430703,11.890864400302664,3.784014383951823,11.735262461778973,0.6381578947368421,6.4858,0.0739,15
932812,6269,618626816,spearman,30,1,0.7,,True,False,True,15.015868638343768,11.283570895008012,1.8171492394279032,10.783114352780863,0.6710526315789473,7.0425,1.4989,13
932812,6269,618626816,spearman,30,1,0.7,,True,False,False,14.910681569923934,10.879545999508276,0.3144201694750318,10.253832327207794,0.6710526315789473,8.4989,2.522,40
26008,6269,42,no_emb,30,1,,,,,baseline,47.484680680288605,26.98430751371228,3.4232033631380867,31.344218059356894,0.7302631578947368,6.8062,0.0793,9
26008,6269,42,spearman,30,1,0.7,,True,False,True,40.98634783970554,20.68206873012621,0.9853432934512112,25.910026925747122,0.6907894736842105,8.5998,3.3836,64
26008,6269,42,spearman,30,1,0.7,,True,False,False,41.78070001001224,22.395257659305155,-1.1229145553182154,26.769893058661964,0.6907894736842105,6.9059,3.1877,23
26008,6269,1000,no_emb,30,1,,,,,baseline,43.2805017878356,23.27234358433025,-3.405372322774401,28.30967987069396,0.6644736842105263,7.2538,0.0757,25
26008,6269,1000,spearman,30,1,0.7,,True,False,True,43.11059234929933,23.31413387307544,-4.374390492252275,28.477427265981596,0.6644736842105263,17.7038,2.9804,287
26008,6269,1000,spearman,30,1,0.7,,True,False,False,50.09803607085648,28.43787553322081,-3.633084106094697,33.066757945257116,0.6644736842105263,6.0238,1.3523,6
26008,6269,26008,no_emb,30,1,,,,,baseline,40.6150633316131,21.45412827512018,-1.358857501371234,26.010778109929404,0.6776315789473685,8.7597,0.1034,55
26008,6269,26008,spearman,30,1,0.7,,True,False,True,41.28560918762636,21.64326568615008,-7.0810624856282685,27.823886636757766,0.6644736842105263,15.2762,3.1541,214
26008,6269,26008,spearman,30,1,0.7,,True,False,False,41.60111777748886,22.65884268439673,-1.0033295201320274,26.71610193987662,0.6644736842105263,7.1275,3.5304,22
26008,6269,555555,no_emb,30,1,,,,,baseline,41.754206981643065,21.59005674266932,-5.482280591393218,27.645187824337167,0.6842105263157895,10.0695,0.0698,94
26008,6269,555555,spearman,30,1,0.7,,True,False,True,44.85371095019339,23.95986655914511,-1.845438721571483,28.878181795275843,0.6513157894736842,25.4387,2.608,431
26008,6269,555555,spearman,30,1,0.7,,True,False,False,44.87673459126321,25.00815368458337,2.7994919857558083,29.3902787132164,0.6644736842105263,6.3018,2.8634,16
26008,6269,213626,no_emb,30,1,,,,,baseline,45.05252884393109,24.128195845674163,-2.9955856601762423,29.30720979842815,0.6973684210526315,9.0227,0.0728,95
26008,6269,213626,spearman,30,1,0.7,,True,False,True,40.59030430680722,21.845978171363765,2.7196361172725174,26.43655572556268,0.7039473684210527,8.8056,3.8054,59
26008,6269,213626,spearman,30,1,0.7,,True,False,False,46.16613945254999,25.898679362208235,-8.287348782899333,31.629576762551885,0.6710526315789473,6.6859,2.6949,14
26008,6269,907969,no_emb,30,1,,,,,baseline,40.56780599672832,20.465065453469364,-2.8101616773535225,26.10270978106988,0.6710526315789473,9.8545,0.0727,92
26008,6269,907969,spearman,30,1,0.7,,True,False,True,41.612794777177264,21.65797424564759,-1.4626118232514345,26.58654390581339,0.6776315789473685,10.3138,3.4818,89
26008,6269,907969,spearman,30,1,0.7,,True,False,False,42.116345020603205,23.009138853039616,-1.823544135572864,27.26634325745472,0.7039473684210527,10.0093,3.4679,96
26008,6269,5219788,no_emb,30,1,,,,,baseline,43.49948141339426,23.458523649771035,-4.166720768035042,28.65605181114865,0.631578947368421,18.9782,0.0694,391
26008,6269,5219788,spearman,30,1,0.7,,True,False,True,41.221428149414095,21.07429044270048,-3.173604051856433,26.672687698346277,0.6973684210526315,9.84,3.6939,85
26008,6269,5219788,spearman,30,1,0.7,,True,False,False,41.67810453807797,21.134531002126486,-4.263481546558586,27.18855540621025,0.6776315789473685,8.4737,3.731,42
26008,6269,13451285,no_emb,30,1,,,,,baseline,41.34561549418678,21.301868656589317,-2.297802687567823,26.572725583132677,0.6907894736842105,8.6075,0.0915,51
26008,6269,13451285,spearman,30,1,0.7,,True,False,True,41.43886186943054,21.334038457352356,-3.563769961396853,26.943883039402575,0.7171052631578947,8.7782,4.2091,60
26008,6269,13451285,spearman,30,1,0.7,,True,False,False,43.21758899932112,23.643241993303786,3.3414098271260078,28.354957454768012,0.7039473684210527,12.4666,2.6421,157
26008,6269,23616558,no_emb,30,1,,,,,baseline,40.36394603990474,20.951872360545632,-1.8197968782601404,25.874890329653812,0.6842105263157895,10.5559,0.0722,121
26008,6269,23616558,spearman,30,1,0.7,,True,False,True,41.667751333228,21.705099561781275,-5.833400103245296,27.718500582870643,0.7105263157894737,8.2364,4.4952,59
26008,6269,23616558,spearman,30,1,0.7,,True,False,False,42.50281839953674,22.891100759684942,2.0417469832315747,27.484621135497502,0.6842105263157895,9.3872,2.3497,74
26008,6269,618626816,no_emb,30,1,,,,,baseline,42.79514907208094,23.032577766409887,-0.9917246918467916,27.40365015060464,0.6842105263157895,7.7806,0.0736,27
26008,6269,618626816,spearman,30,1,0.7,,True,False,True,42.359302504359874,22.653244848880504,-3.846471174528786,27.80458025803226,0.6447368421052632,16.5717,2.7064,271
26008,6269,618626816,spearman,30,1,0.7,,True,False,False,42.78099257441375,22.348503642246808,-7.971333311834171,28.97045552572712,0.6973684210526315,9.7857,3.5413,91
538923,6269,42,no_emb,30,1,,,,,baseline,9.47987443386657,7.14704730463963,-0.5837015809576496,6.672624438332605,0.5921052631578947,6.8868,0.0659,5
538923,6269,42,spearman,30,1,0.7,,True,False,True,10.06321650362964,7.903927520014881,0.2281255786325417,7.064621526476676,0.5526315789473685,11.4433,0.92,133
538923,6269,42,spearman,30,1,0.7,,True,False,False,10.346084436795604,8.09360214444547,-3.0875339513900237,7.968326242356675,0.5526315789473685,18.9082,0.6431,338
538923,6269,1000,no_emb,30,1,,,,,baseline,10.036477250930773,8.008977868198569,0.4237540527886035,7.12642160571218,0.6052631578947368,14.3293,0.1069,176
538923,6269,1000,spearman,30,1,0.7,,True,False,True,9.42601504678446,7.0250085366317645,-0.712846040725708,6.647471167731599,0.5657894736842105,7.069,1.554,6
538923,6269,1000,spearman,30,1,0.7,,True,False,False,9.858037136087326,7.664015172207667,-1.9150217033776584,7.323777786939994,0.5921052631578947,9.6312,1.2788,70
538923,6269,26008,no_emb,30,1,,,,,baseline,9.5916705473282,7.641506923180001,-0.0038784403426974,6.707181614544774,0.5723684210526315,9.8791,0.075,87
538923,6269,26008,spearman,30,1,0.7,,True,False,True,9.570287721052344,7.518764182438258,0.299014265435973,6.739588472494729,0.5723684210526315,10.3755,1.17,95
538923,6269,26008,spearman,30,1,0.7,,True,False,False,9.254806563435762,7.318585668124404,-0.3438204733374851,6.543004817083353,0.5592105263157895,11.7093,1.3214,111
