product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
26924,6269,555555,spearman,30,1,0.6,,True,False,False,catch24,19.830679426320224,13.74553027184181,9.93123554404265,15.834531167131226,0.5986842105263158
26924,6269,555555,spearman,30,1,0.65,,True,False,False,catch24,18.070209630037724,13.345007989920822,2.770098779715744,13.063881507428004,0.5921052631578947
26924,6269,555555,spearman,30,1,0.7,,True,False,False,catch24,21.17408323371863,15.636250040889566,3.3687180911793426,15.33828364987654,0.5921052631578947
26924,6269,213626,spearman,30,1,0.6,,True,False,True,catch24,17.25370849963924,12.67407841152615,4.216203390383253,12.849424700296971,0.5921052631578947
26924,6269,213626,spearman,30,1,0.6,,True,False,False,catch24,19.878480060950384,14.381042854458679,5.807575973809934,14.986394737542344,0.6052631578947368
26924,6269,213626,spearman,30,1,0.65,,True,False,False,catch24,33.515310721367086,27.40461181191837,23.817768358716776,29.56325040334233,0.5657894736842105
26924,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,19.5980238670424,14.429005354837654,2.1508609671997867,13.943978514030562,0.5592105263157895
26924,6269,907969,spearman,30,1,0.6,,True,False,True,catch24,26.479598768000088,20.82414385228375,18.54103497274561,23.081094090257384,0.5394736842105263
26924,6269,907969,spearman,30,1,0.6,,True,False,False,catch24,20.23205400750478,14.565058203304515,7.494770635966382,15.630984213570114,0.5657894736842105
26924,6269,907969,spearman,30,1,0.65,,True,False,False,catch24,24.51355162645606,19.342118680866715,11.36571839276482,19.933735081635913,0.5789473684210527
26924,6269,907969,spearman,30,1,0.7,,True,False,False,catch24,20.32472874251558,14.648875523236843,1.3018613765442293,14.150048596203058,0.618421052631579
26924,6269,5219788,spearman,30,1,0.6,,True,False,True,catch24,43.41595982182325,29.727340754340677,25.285630762187484,35.461222790043664,0.6381578947368421
26924,6269,5219788,spearman,30,1,0.6,,True,False,False,catch24,19.97660932639421,13.925830679002152,10.200347214742424,16.01984913663325,0.5657894736842105
26924,6269,5219788,spearman,30,1,0.65,,True,False,False,catch24,20.20597680246111,15.31677166309232,6.707208795485154,15.608983515874922,0.6052631578947368
26924,6269,5219788,spearman,30,1,0.7,,True,False,False,catch24,20.50563267058031,15.046897414463018,4.383258370792165,15.110355281603951,0.5657894736842105
26924,6269,13451285,spearman,30,1,0.6,,True,False,True,catch24,23.225624710500767,17.267396415760313,15.144671421425015,19.715829314546717,0.6381578947368421
26924,6269,13451285,spearman,30,1,0.6,,True,False,False,catch24,16.431602450887677,12.210008717829885,5.437905713623645,12.62777983330722,0.5789473684210527
26924,6269,13451285,spearman,30,1,0.65,,True,False,False,catch24,19.75776017347527,15.137045037512685,6.523694487179027,15.294064967910563,0.5789473684210527
26924,6269,13451285,spearman,30,1,0.7,,True,False,False,catch24,18.151650941395978,13.372086543662876,2.564928840188419,13.060079316660813,0.618421052631579
26924,6269,23616558,spearman,30,1,0.6,,True,False,True,catch24,20.840804630259562,16.365617116292317,10.365254171533522,17.10312013708624,0.5526315789473685
26924,6269,23616558,spearman,30,1,0.6,,True,False,False,catch24,20.956357987707342,16.003975936789917,9.920012530158548,16.959176110590786,0.5328947368421053
26924,6269,23616558,spearman,30,1,0.65,,True,False,False,catch24,20.75782855257621,15.79812923755521,6.716264712265114,16.007512763743186,0.5657894736842105
26924,6269,23616558,spearman,30,1,0.7,,True,False,False,catch24,23.197021557159527,18.9140969569387,13.17946699553845,19.62190176669905,0.625
26924,6269,618626816,spearman,30,1,0.6,,True,False,True,catch24,19.266516515914375,14.439615997613645,5.295926723604888,14.56714393826182,0.5592105263157895
26924,6269,618626816,spearman,30,1,0.6,,True,False,False,catch24,19.9726245803719,13.866866803636738,9.438333810544481,15.812612443731254,0.5921052631578947
26924,6269,618626816,spearman,30,1,0.65,,True,False,False,catch24,21.52707498441165,16.10760778539321,8.299096387975355,16.865213535547966,0.5855263157894737
26924,6269,618626816,spearman,30,1,0.7,,True,False,False,catch24,22.27498223789648,14.783633537541807,-6.609469120798547,16.48576678353333,0.5328947368421053
151821,6269,42,spearman,30,1,0.6,,True,False,True,catch24,10.465132111071814,8.43595140743879,4.008489920422922,8.343676387501334,0.5986842105263158
