seed,fp,product_id,n_test,rmse,mae,bias,r2,pocid,score
42,a6ce02c89c,8610,153,3.9457701082616605,3.158335945672459,0.9043101906971215,-0.27733575910153374,0.45394736842105265,2.988546588223225
42,a6ce02c89c,8635,153,6.106011521031117,4.658835339292981,-2.64967186067229,-0.3426062527919671,0.3815789473684211,4.880132560506876
42,a6ce02c89c,8938,153,1.788179750887644,1.724331503210504,1.170558502081952,-0.6527337139353704,0.16447368421052633,1.617812376766936
42,a6ce02c89c,9145,153,5.191317784950401,3.9583571623353397,-2.322128335634867,-0.20370193831154348,0.5657894736842105,4.165780266967753
42,a6ce02c89c,9284,153,2.353637786289887,1.8694775482408361,0.05182286064609203,-0.023559103157799743,0.3881578947368421,1.6571439953666756
42,a6ce02c89c,9464,153,4.908116057116405,3.8963371805505815,-2.591881906090219,-0.37497628049421405,0.47368421052631576,4.076112800218403
42,a6ce02c89c,10009,153,2.2538705047102647,1.9007695734111312,0.2938481119333529,0.03175372844632618,0.3881578947368421,1.6755896736912534
42,a6ce02c89c,10640,153,4.026311556777007,3.1469241352934465,0.6760803959241101,0.07250662619675097,0.39473684210526316,2.9689069111928927
42,a6ce02c89c,10657,153,4.418176633117703,3.7781717956455703,2.984730708832834,-0.7921729849796104,0.5328947368421053,3.8998139426784526
42,a6ce02c89c,10929,153,2.316536231836206,1.8112674464587293,1.081565258160136,-0.11788007648399157,0.4605263157894737,1.8814762920728194
42,a6ce02c89c,11012,153,1.5835244160573838,1.205535685266155,-0.6691281561271037,-0.11447176818745786,0.34210526315789475,1.2604281683770067
42,a6ce02c89c,11018,153,3.6066408934817624,3.0427594726381737,1.9476215527727714,-0.3510678080155476,0.47368421052631576,3.0509157030936174
42,a6ce02c89c,11052,153,2.0317985605408033,1.730126573369394,0.04950706592572281,-0.00915998317588218,0.40131578947368424,1.4608076900941809
42,a6ce02c89c,11118,153,5.6160001025424275,4.317193084292942,-0.010843579286064197,0.08603408186437178,0.5657894736842105,3.8900092171659653
42,a6ce02c89c,11130,153,10.320622610579477,6.824044882374651,-1.3418201329856136,0.1697852481812795,0.5263157894736842,7.2017775591298046
42,a6ce02c89c,11163,153,5.02163293466006,3.748857582316679,1.128947192547368,-0.013707302039090319,0.5263157894736842,3.730267661046042
