seed,product_id,n_test,rmse,mae,bias,r2,pocid
42,12710,153,4.264399557080256,3.1064831304783915,-1.387807003228493,-0.13369345385283626,0.4473684210526316
42,12732,153,2.579777861903397,2.091693466005762,0.26952345231000113,-0.0077025950291427225,0.4342105263157895
42,12868,153,4.726530271917824,3.443912187432931,-1.731655963106093,-0.16197130533442672,0.42105263157894735
42,12877,153,2.1384305933836485,1.7705022907919354,-0.49057964279371147,-0.05367122460236251,0.35526315789473684
42,12880,153,2.3514030391341745,1.9645089298681495,1.3274412655752468,-0.48174715711034666,0.32894736842105265
42,12881,153,2.334461313400306,1.6814242269283806,0.07103230507155649,-0.026292416838239907,0.40131578947368424
42,12882,153,2.0945938048744583,1.7602271920715282,-0.19635258176747492,0.001275366489110752,0.375
42,12898,153,5.8829358027556635,4.894086845462619,1.493662183678228,-0.12057877910381642,0.47368421052631576
42,13046,153,3.976037863504373,3.3493761575105143,2.084208321435,-0.37309103669951327,0.42105263157894735
42,13049,153,3.8352107357570007,3.3519640300008984,1.7111812584540422,-0.26723075353821213,0.45394736842105265
42,13108,153,3.09791978185666,2.3153622236127167,-1.1229156551797406,-0.16979264344459066,0.4342105263157895
42,13163,153,4.853587918156888,3.7933170737004747,-0.7139543189721949,-0.013447378479334082,0.618421052631579
42,13184,153,4.701081608087107,4.045025700155427,1.7504484149950001,-0.14816069679463273,0.4342105263157895
42,13191,153,2.3569802966318982,1.7827926020996243,0.09419246553595549,-0.003931967815167914,0.4868421052631579
42,13192,153,3.073249113993208,2.3688025879704093,-0.676754761365504,-0.046156574576013965,0.46710526315789475
42,13217,153,4.584938332906886,3.748723823552817,1.9013637221521802,-0.22561337855378216,0.40131578947368424
42,13245,153,16.179661230896066,15.275318794975094,15.070094545097913,-10.165076707504399,0.48026315789473684
42,13254,153,1.793443525876081,1.6439281022237018,0.9180847735576381,-0.36026948404726755,0.3092105263157895
42,13255,153,1.5793335285390813,1.4425706084257637,0.6700119333329544,-0.20943157292666648,0.3815789473684211
42,13267,153,2.678583411257304,2.263486869584501,0.43046622689253367,-0.01654202232565538,0.2894736842105263
42,13268,153,2.2451954943393706,1.8850958634630528,0.1496078559970544,-0.012080328557495301,0.25
42,13287,153,4.151507555141179,2.9618274900648327,-0.9785754828671225,-0.059731099134914256,0.4934210526315789
42,13339,153,8.061845826321623,5.725129509673399,-0.49393278204537683,0.006748080056729777,0.4342105263157895
42,13348,153,2.704448483409884,2.2162610645972047,0.6738951314313739,-0.05162090658298912,0.4276315789473684
42,13400,153,3.6093902771176034,3.155571357584467,2.224011946445197,-0.6277147841098243,0.40789473684210525
42,13424,153,2.524438853615675,1.9612283449546963,0.00043502274681540094,-0.00040689930130333174,0.3618421052631579
42,13453,153,4.321530421930922,3.027788382340101,-0.874771279447219,-0.047468433025860346,0.4276315789473684
42,13544,153,37.02147325468432,29.296336302765056,-2.459378910415313,-0.18906860261151115,0.5526315789473685
42,14087,153,3.953233183511168,3.1233994166056314,0.7563116955601312,-0.006551228728189473,0.45394736842105265
42,14092,153,3.562225378342851,2.529444682052712,-1.9005404625063629,-0.41441678538471693,0.47368421052631576
42,14596,153,5.609350596373348,4.21774067135613,-0.72469728157606,-0.08431794885793509,0.40131578947368424
42,14667,153,2.4422478842981676,1.961343350948072,-0.4786626305065903,-0.03674544697015736,0.42105263157894735
42,14872,153,2.501905851688798,1.943932413275725,-0.6980054253846212,-0.07958126133693288,0.4473684210526316
