product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,ablate_z,step,n_nodes,src_node,tgt_node,edge_weight
278,6269,42,spearman,15,1,0.82,,False,7,2,0,1,0.8213894367218018
278,6269,42,spearman,15,1,0.82,,False,7,2,1,0,0.8213894367218018
278,6269,42,spearman,15,1,0.82,,False,8,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,9,2,0,1,0.8291580677032471
278,6269,42,spearman,15,1,0.82,,False,9,2,1,0,0.8291580677032471
278,6269,42,spearman,15,1,0.82,,False,10,3,0,1,0.8762639760971069
278,6269,42,spearman,15,1,0.82,,False,10,3,1,0,0.8762639760971069
278,6269,42,spearman,15,1,0.82,,False,10,3,0,2,0.8395541906356812
278,6269,42,spearman,15,1,0.82,,False,10,3,2,0,0.8395541906356812
278,6269,42,spearman,15,1,0.82,,False,11,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,12,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,13,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,14,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,15,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,16,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,17,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,18,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,19,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,20,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,21,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,22,2,0,1,0.8204319477081299
278,6269,42,spearman,15,1,0.82,,False,22,2,1,0,0.8204319477081299
278,6269,42,spearman,15,1,0.82,,False,23,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,24,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,25,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,26,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,27,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,28,1,0,0,1.0
