Step,Predicted_Y_Scaled,Predicted_Y_Unscaled
87,0.34316563606262207,4.461153268814087
88,0.2533643841743469,3.29373699426651
89,0.199403315782547,2.592243105173111
90,0.16342002153396606,2.124460279941559
91,0.26705285906791687,3.4716871678829193
92,0.17123137414455414,2.226007863879204
93,0.3634721636772156,4.7251381278038025
94,0.36153924465179443,4.700010180473328
95,0.34128692746162415,4.436730057001114
96,0.2795376479625702,3.6339894235134125
97,0.24618805944919586,3.200444772839546
98,0.327853798866272,4.262099385261536
99,0.1327846348285675,1.7262002527713776
100,0.08298537880182266,1.0788099244236946
101,0.23244179785251617,3.0217433720827103
102,0.2639133930206299,3.4308741092681885
103,0.26067525148391724,3.388778269290924
104,0.26554375886917114,3.452068865299225
105,0.3102635145187378,4.033425688743591
106,-0.010491922497749329,-0.13639499247074127
107,0.09780395030975342,1.2714513540267944
108,0.29015737771987915,3.772045910358429
109,0.5387803316116333,7.004144310951233
110,0.7630585432052612,9.919761061668396
111,0.7796920537948608,10.135996699333191
112,0.4985092878341675,6.480620741844177
113,0.2462911307811737,3.201784700155258
114,0.16836389899253845,2.188730686903
115,0.24465414881706238,3.180503934621811
116,0.35029762983322144,4.553869187831879
117,0.4291188418865204,5.578544944524765
118,0.4839356541633606,6.291163504123688
119,0.5865600109100342,7.625280141830444
120,0.4174724817276001,5.427142262458801
121,0.11834289878606796,1.5384576842188835
122,0.18075382709503174,2.3497997522354126
123,0.17810076475143433,2.3153099417686462
124,0.23119443655014038,3.005527675151825
125,0.3328113555908203,4.326547622680664
126,0.5058106184005737,6.5755380392074585
127,0.36602967977523804,4.7583858370780945
128,0.10474488139152527,1.3616834580898285
129,0.17475852370262146,2.271860808134079
130,0.195723757147789,2.544408842921257
131,0.23046275973320007,2.996015876531601
132,0.2566123604774475,3.3359606862068176
133,0.28561103343963623,3.712943434715271
134,0.24795940518379211,3.2234722673892975
135,0.039377033710479736,0.5119014382362366
136,0.04328426718711853,0.5626954734325409
137,0.022492066025733948,0.2923968583345413
138,0.05509841442108154,0.7162793874740601
139,0.12898927927017212,1.6768606305122375
140,0.20718181133270264,2.6933635473251343
141,0.17758041620254517,2.308545410633087
142,0.08070502430200577,1.049165315926075
143,0.0010267049074172974,0.013347163796424866
144,0.0494886189699173,0.6433520466089249
145,0.11281991004943848,1.4666588306427002
146,0.15259400010108948,1.9837220013141632
147,0.1846259981393814,2.4001379758119583
148,0.12509122490882874,1.6261859238147736
149,0.0971558690071106,1.2630262970924377
150,0.12648224830627441,1.6442692279815674
151,0.20102953910827637,2.6133840084075928
