Step,X,Predicted_Y_Scaled,Predicted_Y_Unscaled,day_of_week_Unscaled,doy_Unscaled,is_thanksgiving_Unscaled,is_christmas_Unscaled,is_weekend_Unscaled,rolling_mean_3_Unscaled,rolling_mean_5_Unscaled,day_of_week_Scaled,doy_Scaled,is_thanksgiving_Scaled,is_christmas_Scaled,is_weekend_Scaled,rolling_mean_3_Scaled,rolling_mean_5_Scaled
75,"[[0.39278608560562134, 0.6666666666666666, 0.9203296703296704, 0.0, 0.0, 0.0, 0.39532445271809896, 0.36609891255696614], [0.45462873578071594, 0.8333333333333333, 0.9230769230769231, 0.0, 0.0, 1.0, 0.4697011629740397, 0.4014445622762044], [0.5295461416244507, 1.0, 0.9258241758241759, 0.0, 0.0, 1.0, 0.5660839716593424, 0.47995777130126954], [0.47387057542800903, 0.0, 0.9285714285714286, 0.0, 0.0, 0.0, 0.5994186401367188, 0.5293301264444987], [0.3636224865913391, 0.16666666666666666, 0.9313186813186813, 0.0, 0.0, 0.0, 0.5620050430297852, 0.5462319691975911], [0.3936713933944702, 0.3333333333333333, 0.9340659340659342, 0.0, 0.0, 0.0, 0.5061453819274903, 0.5464503606160481], [0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153]]",0.3985852301120758,29.49530702829361,3.0,341.0,0.0,0.0,0.0,27.62095069885254,31.423137664794922,0.5,0.9368131868131869,0.0,0.0,0.0,0.46034917831420896,0.5237189610799153
76,"[[0.45462873578071594, 0.8333333333333333, 0.9230769230769231, 0.0, 0.0, 1.0, 0.4697011629740397, 0.4014445622762044], [0.5295461416244507, 1.0, 0.9258241758241759, 0.0, 0.0, 1.0, 0.5660839716593424, 0.47995777130126954], [0.47387057542800903, 0.0, 0.9285714285714286, 0.0, 0.0, 0.0, 0.5994186401367188, 0.5293301264444987], [0.3636224865913391, 0.16666666666666666, 0.9313186813186813, 0.0, 0.0, 0.0, 0.5620050430297852, 0.5462319691975911], [0.3936713933944702, 0.3333333333333333, 0.9340659340659342, 0.0, 0.0, 0.0, 0.5061453819274903, 0.5464503606160481], [0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153], [0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585]]",0.4494248032569885,33.25743544101715,4.0,342.0,0.0,0.0,0.0,28.483366012573242,29.48491859436035,0.6666666666666666,0.9395604395604397,0.0,0.0,0.0,0.47472276687622067,0.49141530990600585
77,"[[0.5295461416244507, 1.0, 0.9258241758241759, 0.0, 0.0, 1.0, 0.5660839716593424, 0.47995777130126954], [0.47387057542800903, 0.0, 0.9285714285714286, 0.0, 0.0, 0.0, 0.5994186401367188, 0.5293301264444987], [0.3636224865913391, 0.16666666666666666, 0.9313186813186813, 0.0, 0.0, 0.0, 0.5620050430297852, 0.5462319691975911], [0.3936713933944702, 0.3333333333333333, 0.9340659340659342, 0.0, 0.0, 0.0, 0.5061453819274903, 0.5464503606160481], [0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153], [0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585], [0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075]]",0.5271048545837402,39.00575923919678,5.0,343.0,0.0,0.0,1.0,29.858617782592773,29.123119354248047,0.8333333333333333,0.9423076923076924,0.0,0.0,1.0,0.4976436297098796,0.48538532257080075
78,"[[0.47387057542800903, 0.0, 0.9285714285714286, 0.0, 0.0, 0.0, 0.5994186401367188, 0.5293301264444987], [0.3636224865913391, 0.16666666666666666, 0.9313186813186813, 0.0, 0.0, 0.0, 0.5620050430297852, 0.5462319691975911], [0.3936713933944702, 0.3333333333333333, 0.9340659340659342, 0.0, 0.0, 0.0, 0.5061453819274903, 0.5464503606160481], [0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153], [0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585], [0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075], [0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809]]",0.484277606010437,35.83654284477234,6.0,344.0,0.0,0.0,1.0,33.919498443603516,31.54265785217285,1.0,0.9450549450549451,0.0,0.0,1.0,0.5653249740600585,0.5257109642028809
79,"[[0.3636224865913391, 0.16666666666666666, 0.9313186813186813, 0.0, 0.0, 0.0, 0.5620050430297852, 0.5462319691975911], [0.3936713933944702, 0.3333333333333333, 0.9340659340659342, 0.0, 0.0, 0.0, 0.5061453819274903, 0.5464503606160481], [0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153], [0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585], [0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075], [0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809], [0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807]]",0.3750426769256592,27.75315809249878,0.0,345.0,0.0,0.0,0.0,36.03324890136719,32.883628845214844,0.0,0.9478021978021979,0.0,0.0,0.0,0.6005541483561198,0.5480604807535807
80,"[[0.3936713933944702, 0.3333333333333333, 0.9340659340659342, 0.0, 0.0, 0.0, 0.5061453819274903, 0.5464503606160481], [0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153], [0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585], [0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075], [0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809], [0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807], [0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542]]",0.40583789348602295,30.0320041179657,1.0,346.0,0.0,0.0,0.0,34.198486328125,33.06964111328125,0.16666666666666666,0.9505494505494506,0.0,0.0,0.0,0.5699747721354167,0.5511606852213542
81,"[[0.36247438192367554, 0.5, 0.9368131868131869, 0.0, 0.0, 0.0, 0.46034917831420896, 0.5237189610799153], [0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585], [0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075], [0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809], [0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807], [0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542], [0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567]]",0.37362340092658997,27.648131668567657,2.0,347.0,0.0,0.0,0.0,31.20723533630371,33.176979064941406,0.3333333333333333,0.9532967032967034,0.0,0.0,0.0,0.5201205889383952,0.5529496510823567
82,"[[0.3985852301120758, 0.6666666666666666, 0.9395604395604397, 0.0, 0.0, 0.0, 0.47472276687622067, 0.49141530990600585], [0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075], [0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809], [0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807], [0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542], [0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567], [0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836]]",0.4087904095649719,30.250490307807922,3.0,348.0,0.0,0.0,0.0,28.477766036987305,32.055118560791016,0.5,0.9560439560439561,0.0,0.0,0.0,0.4746294339497884,0.5342519760131836
83,"[[0.4494248032569885, 0.8333333333333333, 0.9423076923076924, 0.0, 0.0, 1.0, 0.4976436297098796, 0.48538532257080075], [0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809], [0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807], [0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542], [0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567], [0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836], [0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951]]",0.4571678042411804,33.83041751384735,4.0,349.0,0.0,0.0,0.0,29.310209274291992,30.304065704345703,0.6666666666666666,0.9587912087912088,0.0,0.0,0.0,0.48850348790486653,0.5050677617390951
84,"[[0.5271048545837402, 1.0, 0.9450549450549451, 0.0, 0.0, 1.0, 0.5653249740600585, 0.5257109642028809], [0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807], [0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542], [0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567], [0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836], [0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951], [0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606]]",0.5334219932556152,39.47322750091553,5.0,350.0,0.0,0.0,1.0,30.57634544372559,29.902841567993164,0.8333333333333333,0.9615384615384616,0.0,0.0,1.0,0.5096057573954265,0.49838069279988606
85,"[[0.484277606010437, 0.0, 0.9478021978021979, 0.0, 0.0, 0.0, 0.6005541483561198, 0.5480604807535807], [0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542], [0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567], [0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836], [0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951], [0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606], [0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854]]",0.4906485378742218,36.30799180269241,6.0,351.0,0.0,0.0,1.0,34.51804733276367,32.246856689453125,1.0,0.9642857142857144,0.0,0.0,1.0,0.5753007888793945,0.5374476114908854
86,"[[0.3750426769256592, 0.16666666666666666, 0.9505494505494506, 0.0, 0.0, 0.0, 0.5699747721354167, 0.5511606852213542], [0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567], [0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836], [0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951], [0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606], [0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854], [0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485]]",0.38245630264282227,28.301766395568848,0.0,352.0,0.0,0.0,0.0,36.53721237182617,33.502052307128906,0.0,0.9670329670329672,0.0,0.0,0.0,0.6089535395304362,0.5583675384521485
87,"[[0.40583789348602295, 0.3333333333333333, 0.9532967032967034, 0.0, 0.0, 0.0, 0.5201205889383952, 0.5529496510823567], [0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836], [0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951], [0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606], [0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854], [0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485], [0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224]]",0.41349780559539795,30.59883761405945,1.0,353.0,0.0,0.0,0.0,34.69432830810547,33.632774353027344,0.16666666666666666,0.9697802197802199,0.0,0.0,0.0,0.5782388051350912,0.5605462392171224
88,"[[0.37362340092658997, 0.5, 0.9560439560439561, 0.0, 0.0, 0.0, 0.4746294339497884, 0.5342519760131836], [0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951], [0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606], [0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854], [0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485], [0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224], [0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787]]",0.38058143854141235,28.163026452064514,2.0,354.0,0.0,0.0,0.0,31.736198425292965,33.70244598388672,0.3333333333333333,0.9725274725274726,0.0,0.0,0.0,0.5289366404215494,0.5617074330647787
89,"[[0.4087904095649719, 0.6666666666666666, 0.9587912087912088, 0.0, 0.0, 0.0, 0.48850348790486653, 0.5050677617390951], [0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606], [0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854], [0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485], [0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224], [0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787], [0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375]]",0.41490811109542847,30.703200221061707,3.0,355.0,0.0,0.0,0.0,29.021209716796875,32.5689697265625,0.5,0.9752747252747254,0.0,0.0,0.0,0.4836868286132812,0.542816162109375
90,"[[0.4571678042411804, 0.8333333333333333, 0.9615384615384616, 0.0, 0.0, 1.0, 0.5096057573954265, 0.49838069279988606], [0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854], [0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485], [0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224], [0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787], [0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375], [0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416]]",0.46198520064353943,34.18690484762192,4.0,356.0,0.0,0.0,0.0,29.821687698364258,30.81496238708496,0.6666666666666666,0.9780219780219781,0.0,0.0,0.0,0.49702812830607096,0.513582706451416
91,"[[0.5334219932556152, 1.0, 0.9642857142857144, 0.0, 0.0, 1.0, 0.5753007888793945, 0.5374476114908854], [0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485], [0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224], [0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787], [0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375], [0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416], [0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875]]",0.53840172290802,39.84172749519348,5.0,357.0,0.0,0.0,1.0,31.01770973205566,30.390747070312504,0.8333333333333333,0.9807692307692308,0.0,0.0,1.0,0.5169618288675943,0.506512451171875
92,"[[0.4906485378742218, 0.0, 0.9670329670329672, 0.0, 0.0, 0.0, 0.6089535395304362, 0.5583675384521485], [0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224], [0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787], [0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375], [0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416], [0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875], [0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089]]",0.19390788674354553,14.34918361902237,6.0,358.0,0.0,1.0,1.0,34.91061019897461,32.69873809814453,1.0,0.9835164835164836,0.0,1.0,1.0,0.5818435033162435,0.5449789683024089
93,"[[0.38245630264282227, 0.16666666666666666, 0.9697802197802199, 0.0, 0.0, 0.0, 0.5782388051350912, 0.5605462392171224], [0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787], [0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375], [0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416], [0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875], [0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089], [0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963]]",0.4339081645011902,32.109204173088074,0.0,359.0,0.0,0.0,0.0,29.459272384643555,29.448810577392578,0.0,0.9862637362637363,0.0,0.0,0.0,0.49098787307739256,0.49081350962320963
94,"[[0.41349780559539795, 0.3333333333333333, 0.9725274725274726, 0.0, 0.0, 0.0, 0.5289366404215494, 0.5617074330647787], [0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375], [0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416], [0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875], [0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089], [0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963], [0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816]]",0.38369643688201904,28.39353632926941,1.0,360.0,0.0,0.0,0.0,28.76670265197754,30.2380428314209,0.16666666666666666,0.989010989010989,0.0,0.0,0.0,0.47944504419962564,0.5039673805236816
95,"[[0.38058143854141235, 0.5, 0.9752747252747254, 0.0, 0.0, 0.0, 0.4836868286132812, 0.542816162109375], [0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416], [0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875], [0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089], [0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963], [0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816], [0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534]]",0.47878319025039673,35.42995607852936,2.0,361.0,0.0,0.0,0.0,24.95064353942871,29.776111602783203,0.3333333333333333,0.9917582417582418,0.0,0.0,0.0,0.4158440589904785,0.4962685267130534
96,"[[0.41490811109542847, 0.6666666666666666, 0.9780219780219781, 0.0, 0.0, 0.0, 0.49702812830607096, 0.513582706451416], [0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875], [0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089], [0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963], [0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816], [0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534], [0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875]]",0.5331996083259583,39.45677101612091,3.0,362.0,0.0,0.0,0.0,31.977563858032227,30.02471923828125,0.5,0.9945054945054946,0.0,0.0,0.0,0.5329593976338705,0.5004119873046875
97,"[[0.46198520064353943, 0.8333333333333333, 0.9807692307692308, 0.0, 0.0, 1.0, 0.5169618288675943, 0.506512451171875], [0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089], [0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963], [0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816], [0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534], [0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875], [0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629]]",0.6177761554718018,45.71543550491333,4.0,363.0,0.0,0.0,0.0,34.426753997802734,29.947729110717773,0.6666666666666666,0.9972527472527474,0.0,0.0,0.0,0.5737792332967122,0.4991288185119629
98,"[[0.53840172290802, 1.0, 0.9835164835164836, 0.0, 1.0, 1.0, 0.5818435033162435, 0.5449789683024089], [0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963], [0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816], [0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534], [0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875], [0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629], [0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732]]",0.6764561533927917,50.05775535106659,5.0,364.0,0.0,0.0,1.0,40.20071792602539,36.22098159790039,0.8333333333333333,1.0,0.0,0.0,1.0,0.6700119654337565,0.6036830266316732
99,"[[0.19390788674354553, 0.0, 0.9862637362637363, 0.0, 0.0, 0.0, 0.49098787307739256, 0.49081350962320963], [0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816], [0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534], [0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875], [0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629], [0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732], [0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682]]",0.4515216052532196,33.41259878873825,6.0,0.0,0.0,0.0,1.0,45.076656341552734,39.810691833496094,1.0,0.0,0.0,0.0,1.0,0.7512776056925455,0.6635115305582682
