Node,Mean_Degree,Median_Degree,Std_Degree,Max_Degree,Zero_Degree_Windows,Mean_Betweenness,Mean_Eigenvector,Degree_Stability
12085,2.112769485903814,1.0,2.9372462806227886,44,159,0.0010459745158257852,0.0036632166299519725,0.7193003551790319
297735,2.0265339966832503,1.0,2.524038807266148,25,162,0.0008746126163293456,0.0036623774416575934,0.8028901782126127
4978,1.9933665008291874,1.0,2.246048110814133,19,188,0.0008039655094126709,0.0036590677276617297,0.8874955154684969
606321,1.8507462686567164,1.0,2.2741488901183176,20,166,0.0006441105460987713,0.003658938036312815,0.8138157262003921
21176,2.0381426202321724,1.0,2.280540915053183,14,167,0.0006813019896079037,0.003649279507704243,0.893706256141465
236821,1.7960199004975124,1.0,1.9461704743825834,14,171,0.0007181986371592768,0.0036489530275628655,0.9228434485590506
66303,2.1807628524046434,1.0,2.9380832328347166,37,193,0.000981220197525659,0.003643479645624828,0.7422374579654202
298328,2.6351575456053067,2.0,2.5069504245661602,21,117,0.0015336811519062364,0.003639132167082825,1.0511364757827526
21088,2.1923714759535655,1.0,2.818937648709601,18,165,0.0007917907518894053,0.003636296781472995,0.7777269212350018
21690,2.417910447761194,2.0,2.4368258746894194,16,126,0.00117699765995286,0.003635037372352068,0.9922336062412748
31242,2.230514096185738,2.0,2.2808447929519353,11,153,0.0012203113171752814,0.0036348352757027487,0.9779290216449749
13192,2.044776119402985,1.0,2.360464525767439,15,163,0.0008912250806891863,0.003634500542636488,0.8662563806903132
204473,2.044776119402985,1.0,2.3618692335896396,15,177,0.0008284589960941567,0.0036269467133067945,0.8657411819889225
11358,2.3250414593698174,2.0,2.6082824686164776,27,131,0.000924508710633064,0.003626176660609012,0.8914036624900022
151834,2.285240464344942,2.0,2.626229046598019,26,135,0.0010549323939437073,0.003624139741921736,0.8701570663589058
136900,2.3565505804311773,2.0,2.8150100003673146,25,135,0.0012267235175181434,0.003623367605759314,0.8371345781286404
298216,2.505804311774461,2.0,2.3488219710293143,15,103,0.0013245129767701092,0.0036230487671154625,1.0668299574772722
251737,2.3051409618573797,2.0,2.2992731070766204,20,127,0.0010568827558219713,0.003617290038592363,1.0025476874782102
904556,1.7263681592039801,1.0,2.5953941683941615,26,214,0.0006590556059212853,0.0036027034717316625,0.6651635148879819
86823,2.2669983416252073,2.0,2.37734374779668,17,141,0.0012569257498591144,0.0035968815031698987,0.9535805698778529
236783,2.1641791044776117,2.0,2.235973885879748,14,148,0.0010857718047207277,0.0035931898170973513,0.9678867178535658
150853,1.845771144278607,1.0,2.3817495403585562,19,187,0.0006226858926171554,0.0035904055591451448,0.7749611633761903
104373,2.0281923714759538,1.0,2.6474809610168646,25,177,0.0008158829746698385,0.003589057979023599,0.7660809428021439
70080,2.4975124378109452,2.0,2.695966604903349,22,133,0.0010497247337691007,0.00358746905338379,0.9263850558897863
151823,2.441127694859038,2.0,2.2683415063284667,13,113,0.0010160696662891858,0.0035872281779677165,1.0761681723703507
180786,2.240464344941957,1.0,2.7360781843394517,24,143,0.0010005061443773867,0.0035763988516518577,0.8188567743414495
124613,2.1960132890365447,2.0,2.364911843262128,20,136,0.0008636398075751753,0.00357335503789272,0.9285775321891424
57457,1.9519071310116087,1.0,2.909242236855166,31,233,0.000629069025354489,0.003569372068990482,0.6709308688618815
113461,2.371475953565506,2.0,2.309684487509711,15,126,0.0014026038098773955,0.0035682106033643954,1.026748761098013
162918,1.7761194029850746,1.0,2.1834505378146063,16,187,0.0005692671560295771,0.0035605178829205978,0.8134424104420804
256207,2.1160862354892207,1.0,2.899040260791687,28,186,0.0007668739874765599,0.003557532221364115,0.7299239561687866
917326,1.7197346600331676,1.0,2.1025275626771043,14,176,0.0005211723871580276,0.0035525636654110196,0.8179329066746736
933458,1.5820895522388059,1.0,2.091079754395819,17,218,0.00038594774967933964,0.0035525278759521157,0.756586152704823
65274,2.112769485903814,1.0,2.2972807037391054,14,156,0.000893670292686854,0.0035517973314325713,0.9196787687622808
213503,2.374792703150912,2.0,2.6345380609335076,22,154,0.001428468057011203,0.0035478169941101094,0.9014042060441456
86827,1.9950248756218905,1.0,2.428747493211785,19,180,0.0011025646641440652,0.0035447026968822956,0.8214178983277876
217614,1.933665008291874,1.0,3.149494313125638,30,194,0.0009104558119460318,0.003540457859415073,0.6139585204672611
453,2.296849087893864,2.0,2.425631515201892,16,129,0.0011794328433778415,0.003534285179409497,0.9469037669000696
8424,1.8623548922056385,1.0,2.379282977980671,19,187,0.000788591032268235,0.00353313661178877,0.782734581004075
991924,2.0049751243781095,1.0,2.1242441147576936,16,142,0.0009251020181215157,0.003529718835444713,0.9438490011383643
54916,2.023529411764706,1.0,2.246816828889335,17,162,0.0010325049010447376,0.003529663250548012,0.9006165431828091
151808,2.013266998341625,2.0,2.1922121557934884,16,150,0.0006655718040843504,0.0035277647308969854,0.9183681466867168
236803,2.1177446102819237,2.0,2.3635710020450196,24,143,0.0008122503262357453,0.0035220005235433722,0.8959898596450077
237558,2.2122719734660032,2.0,2.4019164499411914,15,161,0.0012008524843309637,0.003515198686793278,0.9210406811250063
103737,2.157545605306799,2.0,2.290666463772461,19,149,0.0009802093364912748,0.0035149029732315777,0.9418814221164992
944463,2.2587064676616917,2.0,2.2011762990675563,18,131,0.0009823665878973922,0.003509787014630618,1.026131440404886
137025,2.185737976782753,1.0,3.219755907489698,42,161,0.0010926891464628202,0.003508296477531376,0.6788499659861519
557694,2.145936981757877,2.0,2.289625294539524,20,144,0.0009440265958141678,0.003505129476135216,0.9372396498584957
222614,2.240464344941957,1.0,3.6364956501515535,40,170,0.0009172071483137625,0.0035018699043316928,0.616103633676077
27822,1.6782752902155886,1.0,2.096979350997641,13,211,0.000897563617655104,0.0034945042828817352,0.8003260910300525
47141,1.9485903814262022,1.0,2.0407971249443473,15,152,0.0008401435339601114,0.0034927325397919313,0.9548135919406593
146846,1.507462686567164,1.0,2.0711700324536553,15,256,0.0005132935137409168,0.0034924510717706274,0.7278279352574316
4990,2.2620232172470978,2.0,2.6039262139099666,24,151,0.0009120832269779027,0.0034897331081388764,0.8686937894882356
146839,2.283582089552239,2.0,2.4611432925125567,15,145,0.0010403287027114586,0.003474624294927131,0.9278504091961546
118228,1.7081260364842454,1.0,2.1681511112380747,18,196,0.0006012464993984615,0.0034732198908594214,0.7878224674497839
950330,1.8507462686567164,1.0,2.145057632264572,18,177,0.0006552308502688702,0.003463136266223473,0.8627915692816002
86664,2.172470978441128,2.0,2.3094237032639873,14,157,0.0009985643894910381,0.003459129186471524,0.940694238319426
113616,1.8225538971807629,1.0,2.0564235271579294,15,205,0.0009010607367213481,0.0034516662856371744,0.8862692973594934
103753,1.9087893864013268,1.0,2.1937584521444045,18,189,0.0011309490069696922,0.003446651571696431,0.8700961054187322
297748,2.056384742951907,1.0,2.464367261839556,14,179,0.0009956798923705416,0.0034415239612942293,0.8344439687845929
113628,1.8606965174129353,1.0,2.4387347219173003,20,195,0.0005877743407345805,0.0034365208979353114,0.7629730576926013
10657,1.8872305140961858,1.0,2.2987240223530216,20,194,0.0005450821683481459,0.003433207438300224,0.8209868978945141
803258,1.6185737976782753,1.0,2.1309812801527683,20,218,0.0007417900327689775,0.003412198941837783,0.7595403194527579
13191,2.0480928689883915,1.0,2.476290660274238,24,172,0.000958892836504962,0.0033990851277716986,0.8270776250415308
224455,1.9718076285240465,1.0,3.2128785029576945,40,229,0.0008008445825285963,0.0033962469280439524,0.6137180380548083
224539,2.099502487562189,1.0,2.205086029145075,14,158,0.0010694691304996647,0.0033881898499534984,0.9521138579965495
12709,1.8805970149253732,1.0,2.5824394168593705,25,186,0.0008105535044159734,0.0033880704563406497,0.7282222074314428
904116,2.724709784411277,2.0,2.2922111335889284,17,98,0.0015634698833487802,0.0033834148606488876,1.1886766701889715
1182,1.635157545605307,1.0,2.338563668840876,20,249,0.0005239290727002031,0.0033794166336699565,0.6992114755212221
962454,1.792703150912106,1.0,2.22941584606817,17,189,0.0005711360754831815,0.0033790014039768728,0.8041097909014238
70071,2.2935323383084576,1.0,2.9062307332393416,30,152,0.0013321133503400326,0.0033782707123074956,0.7891749338163223
70070,2.298507462686567,2.0,2.6679936551289476,22,148,0.0010325101819984289,0.0033764067311671457,0.8615083634791638
904102,2.185737976782753,1.0,2.685010707335822,21,164,0.0009728822342783551,0.0033757148060904645,0.8140488342644939
95969,1.6550580431177446,1.0,2.315229008429501,21,224,0.00048534820556260055,0.003371358162366167,0.7148540764438925
153307,1.9701492537313432,1.0,2.088213264433614,12,174,0.0007605254484994245,0.003371246255872123,0.9434571902759181
241839,2.2769485903814264,2.0,2.360098652056725,19,138,0.0012386505840994847,0.00336409302007249,0.9647643079470818
113868,1.855721393034826,1.0,2.6717761252903824,29,223,0.0005096856973948684,0.003362482556925116,0.6945621041553756
12331,1.9834162520729686,1.0,2.2282053560338477,18,165,0.0007797901843016428,0.0033521863937257816,0.8901366946879794
348,2.033167495854063,1.0,2.428867519988808,30,161,0.0008861129690913561,0.003352182138698403,0.8370811122099856
205282,1.7545605306799337,1.0,2.2533096934718597,15,214,0.0005454122354027158,0.003347960515075331,0.7786558364368394
21178,2.6650082918739635,2.0,2.4024350813284383,16,100,0.0013875319381960582,0.003339492617763777,1.1092899948415638
86838,2.054726368159204,1.0,2.3665699755494343,19,165,0.0008877477579376376,0.003338197116681588,0.8682260432302402
60012,2.2388059701492535,2.0,2.259900620181933,14,151,0.0008585197885447154,0.0033372305164740775,0.9906612899447411
21311,2.145936981757877,2.0,2.4458166625773092,20,148,0.0007645163824900206,0.0033347841169882974,0.8773871896124392
21369,2.009950248756219,1.0,2.1222739996361093,12,149,0.000802162745816205,0.0033344868523204167,0.9470694068752574
218179,2.3681592039800994,2.0,2.641758251850698,24,134,0.0014396454254888547,0.0033339255188818803,0.8964295798168818
501049,1.779436152570481,1.0,1.9647241474589796,12,174,0.0008740364841577184,0.0033288464880469153,0.905688006121262
20738,2.4046434494195688,2.0,2.619377655232704,20,133,0.0011161433175350451,0.0033273867136497178,0.918017401744967
917765,2.0182421227197347,1.0,2.3053759857282015,16,159,0.0008057784708497512,0.003325302995746379,0.8754465131713001
200183,2.0265339966832503,1.0,2.3491205284395478,17,173,0.00111179987218355,0.0033248631647339435,0.8626740711719463
3730,1.8109452736318408,1.0,2.287919011164616,21,177,0.000635315252935129,0.0033232495665593913,0.7915216183696285
13287,1.935323383084577,1.0,2.3872511068864357,18,196,0.0008456027044605809,0.0033209530830317826,0.810687769972806
53667,1.5091210613598673,1.0,1.9293920343362225,15,236,0.0005990817261200654,0.0033149074653192065,0.7821703483789756
124667,2.2819237147595355,2.0,2.456275331667848,23,123,0.001114856262066218,0.003313893729189678,0.9290141032638424
608215,2.582089552238806,2.0,2.5757790581669027,22,102,0.001295373066886321,0.0033087528478310643,1.0024460442721141
962717,1.7048092868988391,1.0,2.3589412320850993,22,223,0.0005508949674913021,0.0033069856896734,0.7226979785385144
65458,1.7611940298507462,1.0,2.0858887572509826,12,210,0.0006375731805301238,0.00330675160300371,0.8443334192172556
568447,2.2603648424543947,2.0,2.386433018849921,12,164,0.0015162379744463278,0.0033045810643338542,0.9471689977930895
612,1.713101160862355,1.0,2.584995132594571,24,213,0.0006301890217631117,0.0033043994122305916,0.6627070636192178
21402,2.227197346600332,2.0,2.3626003759650875,16,143,0.0011385657170974496,0.003300089238180413,0.9426849933690646
213450,2.1376451077943615,1.0,2.723759308304225,28,158,0.0011180683194845695,0.003298958580741387,0.7848113646325007
56327,2.08955223880597,2.0,2.4240243730283773,20,164,0.0009570175706089374,0.003298858716321987,0.8620142775432121
962797,2.2255389718076284,1.0,2.979567427683039,26,162,0.000883031552741679,0.0032966699142308164,0.7469310752358057
153642,2.1592039800995027,2.0,2.394963073321011,22,130,0.0009186158811901724,0.0032887483212365055,0.9015566831010016
266553,1.6517412935323383,1.0,2.252275676758007,19,234,0.0004968884137355443,0.0032876902871772527,0.7333622508801342
11782,2.2238805970149254,2.0,2.4880397551530797,21,125,0.0010078304857533223,0.0032851207428316446,0.8938248089327695
347,2.200663349917081,2.0,2.2749336128888387,14,129,0.0009408845405567982,0.0032843667936148313,0.9673485256729363
157923,1.9966832504145937,1.0,2.5813444009379003,20,187,0.000803627954791762,0.0032791664844616544,0.7735021776510523
17978,2.074626865671642,1.0,2.523403487212902,22,165,0.0005885446591634779,0.003277851887431343,0.8221509777072077
500057,1.812603648424544,1.0,1.9375936128979443,13,166,0.0006844467330960519,0.0032774975290645572,0.9354873392879123
21153,1.7529021558872304,1.0,2.050839095848338,14,187,0.0006806909493865473,0.0032700319104470655,0.8547202031762062
606327,2.0597014925373136,1.0,2.7923880025283805,21,189,0.0011287807704182123,0.0032675702664108387,0.7376102871697925
3720,2.1260364842454393,1.0,2.4141722337324967,22,148,0.0012160921504184806,0.0032665346015281465,0.8806445737770328
66413,2.1708126036484248,1.0,2.5127886175570753,20,158,0.0010165223484612212,0.0032621686326796415,0.8639023392009317
79874,2.0281923714759538,1.0,2.5420251291745215,24,177,0.0008378525146474175,0.0032612323122697263,0.7978616613904039
146809,2.505804311774461,2.0,2.744126755441821,24,121,0.0009562743138309264,0.003259208921127357,0.9131484816874633
2564,2.0281923714759538,1.0,2.290842947278585,21,154,0.000620990907215792,0.0032569644206873268,0.8853437641579489
904264,1.8059701492537314,1.0,2.5077982875785487,21,185,0.0007235438197959408,0.00325501488935812,0.7201388392401847
113619,1.3797678275290215,1.0,1.7797614610396753,10,244,0.0003244334456602079,0.0032410252940087607,0.7752500013248966
213502,2.3117744610281923,1.0,2.952747378876244,27,167,0.0010527339071186137,0.003240082047545235,0.7829205601402996
919447,2.1160862354892207,1.0,2.3499317104914046,16,160,0.0007619062356030834,0.003236742178900594,0.9004845635284794
627741,2.112769485903814,1.0,2.3571392824663904,14,154,0.000982286184988768,0.0032334391838631897,0.8963240052802804
160063,1.9917081260364842,1.0,2.253781984770471,18,164,0.0010126939937199675,0.003231469105797344,0.8837142644463358
241837,2.0812603648424544,2.0,2.0511770039088235,13,134,0.0011565748518172774,0.0032306719187580593,1.0146614428018128
205276,2.3681592039800994,2.0,2.748214754981231,28,142,0.0012936921194249894,0.0032300404589172293,0.8617050696773426
218171,1.6766169154228856,1.0,1.7703754829862066,11,193,0.0005200403678115767,0.0032265950732400755,0.9470349432570151
255373,2.05804311774461,1.0,2.3003959897338646,17,145,0.0007182395796862784,0.0032261351682772495,0.8946434355192695
696594,1.900497512437811,1.0,2.3407946981348804,16,192,0.0005467968805829622,0.003224983743265688,0.8118992216446336
15405,1.845771144278607,1.0,2.183405192854105,15,227,0.0007120366348003543,0.0032246368857276895,0.8453596687975141
156,1.7081260364842454,1.0,2.1427614204209693,12,210,0.0005718446109232796,0.0032243184162169705,0.7971573730195947
66568,1.6334991708126037,1.0,1.9453577504825423,13,201,0.0005122186438354996,0.00322102508044042,0.8396865684688252
297747,2.2487562189054726,2.0,2.3146682626479653,19,151,0.0010414978495448628,0.0032194433017361137,0.9715199970526017
97617,1.9850746268656716,1.0,2.564221770109753,21,181,0.0009419247514425611,0.0032192655939561345,0.774140095292832
502160,2.1807628524046434,2.0,2.009635516026917,12,137,0.0008886179627964346,0.003218429994668713,1.0851480198935912
610563,2.1608623548922057,2.0,2.233989044446182,13,140,0.0009637755227819128,0.003218277488117512,0.9672619870918041
162855,2.175787728026534,1.0,2.868993184363178,25,173,0.0010804354549412722,0.0032159614381797067,0.7583775925677424
298329,2.0364842454394694,1.0,2.170661203573019,13,155,0.0008908598062586925,0.0032150228414447096,0.9381818131126114
703,2.441127694859038,2.0,2.293787135900304,15,115,0.0013783206897501077,0.003209622512637774,1.0642299864503526
53666,1.7429519071310116,1.0,1.931306857661394,11,189,0.0005625202115887415,0.0032074708552889616,0.9024681269760824
691,2.0912106135986734,1.0,2.487775557460646,20,143,0.0005876438252030065,0.00320737585298411,0.840591186538293
128890,1.9966832504145937,1.0,2.376639127658871,22,174,0.00101275497007704,0.0031901329817317758,0.8401253795428506
967330,1.9684908789386402,1.0,2.0766415220520935,14,156,0.0009180701295723286,0.00318954860744447,0.9479158433830189
298946,2.255389718076285,2.0,2.612849350876397,21,143,0.0010418303732306212,0.003188875696789709,0.8631883370682732
21158,2.129353233830846,2.0,2.337207319856053,20,142,0.0008017590841536149,0.0031863003028684647,0.9110634324590708
569572,1.8689883913764511,1.0,2.090272060069144,21,163,0.000770019564237934,0.0031772506881490707,0.8941321494739457
168045,2.1608623548922057,1.0,2.2384386407087424,15,157,0.001048109402767078,0.003176839773695647,0.9653392602333859
21389,2.043117744610282,2.0,2.0728358166498113,14,153,0.0008409150990165697,0.0031751188462788974,0.9856583293360541
571747,1.9386401326699834,1.0,2.511244920933984,23,175,0.0008891632302937887,0.0031746157181898964,0.7719806207284466
136898,2.132669983416252,2.0,2.3986544048918965,20,149,0.0006922948250859146,0.0031650073819364495,0.8891072794788762
945957,2.1674958540630183,2.0,2.4447740720258406,17,155,0.0006481381888589491,0.003160686895756689,0.8865796692903636
288729,2.1907131011608625,2.0,2.1956794576789065,15,137,0.0011755182442415677,0.003153471976422771,0.9977335790812127
95240,2.252072968490879,2.0,2.083531297575288,13,115,0.0010627728757878405,0.0031508397966094077,1.0808871276569938
65986,1.933665008291874,1.0,2.125165723839878,15,160,0.0006687456595285614,0.0031470569628111018,0.9098847622812234
606268,2.0,1.0,2.448135310972248,18,181,0.0008035409185964576,0.003145547223905419,0.8169449709689524
2305,2.1907131011608625,1.0,2.647025926895293,22,138,0.0012183665884106412,0.003143018314688842,0.8276098857979417
901226,1.835820895522388,1.0,2.640024331718843,39,171,0.0005445554324513264,0.0031344857421210562,0.6953776598530607
70077,2.318407960199005,2.0,2.5211758791619396,20,122,0.0009565148402361889,0.003128459993860664,0.9195704209519293
153318,2.0613598673300166,1.0,2.3713077907186646,21,152,0.0008886930022552138,0.003127543538802968,0.8692887454385815
596,2.2072968490878937,1.0,2.8550057560545303,27,164,0.0009525876379379595,0.003113864265113465,0.773129480776755
161356,2.15257048092869,2.0,2.0931712060337437,14,129,0.001074398516160286,0.003110626567170985,1.0283727346317426
27473,2.315091210613599,1.0,3.2261711386039678,38,161,0.0011224550852424204,0.0031105401371757883,0.7175949245104646
289123,2.0174825174825175,1.0,2.3813909869887273,21,169,0.0005774504855256364,0.0031099258326585757,0.8471830357446927
1445,2.0514096185737976,2.0,2.482912182333704,22,156,0.0007138921240615618,0.0031086739119731664,0.8262077777426247
205263,2.271973466003317,2.0,2.702924020633796,23,165,0.0011691166879361607,0.003095476378060921,0.8405582410297142
324,2.0232172470978442,1.0,2.4049682402031403,18,172,0.0007793966768120016,0.0030861737525180776,0.8412621841131295
151999,1.9966832504145937,1.0,2.5313927388252426,26,165,0.0007056268252815511,0.003083339544718451,0.7887655408562929
927114,2.1393034825870645,1.0,3.071912695330465,38,177,0.0007544435890587336,0.003081549811776662,0.696405376944854
991921,1.8640132669983416,1.0,2.2068974822896563,20,171,0.0007849641349985679,0.00307669059961573,0.8446268282458476
2285,1.9104477611940298,1.0,2.324847461643005,18,178,0.0008961343669675368,0.0030766003348349563,0.8217483405816601
287109,1.8756218905472637,1.0,2.076350143894686,12,185,0.0006863031026555742,0.0030743560112141415,0.9033220446184773
128895,2.1674958540630183,2.0,2.3464743386881763,15,148,0.0009681021332762857,0.003070335647210805,0.9237205713781907
26002,2.5953565505804312,2.0,2.4512720488111803,18,111,0.0013990034638083214,0.00306558687217846,1.0587751629149016
103905,2.257048092868988,2.0,2.0681416440954834,10,121,0.0013082761130207988,0.0030551888103229085,1.0913358792198817
734821,2.240549828178694,2.0,2.2757963841752313,17,132,0.0010005278390755477,0.0030443027828099363,0.9845081039223315
129748,1.7213930348258706,1.0,2.1858864453560454,22,220,0.0005714160716795148,0.0030440131275424865,0.787499809738464
19538,2.330016583747927,2.0,2.2947509140650233,12,137,0.0009791736982121462,0.00304283962262489,1.015363548100726
150166,1.5737976782752903,1.0,2.2086314933672795,17,229,0.0006071980410732697,0.00304016418027346,0.71256366549371
219724,2.0597014925373136,1.0,2.437902323396554,15,165,0.0008916819260056369,0.0030384494808570334,0.8448628249549562
10640,1.7960199004975124,1.0,1.9958125515432312,14,181,0.0008091062242722283,0.0030243310980216406,0.8998895713994085
29109,1.8872305140961858,1.0,2.1893499474279396,19,171,0.0007059262501902712,0.0030141740954771116,0.8620010228620947
582893,1.9718076285240465,1.0,2.6468544896464135,27,176,0.0007557010550836504,0.0030110010985696226,0.7449597953491961
26918,1.8308457711442787,1.0,2.0887228868229912,16,193,0.0006987463470535371,0.0030061451756503636,0.8765341814141853
266541,2.0912106135986734,2.0,2.054797975508223,16,128,0.0009417811393357765,0.003005864078971349,1.017715834532639
107215,1.5903814262023217,1.0,2.2095166593128575,21,242,0.0004656169522541571,0.0030039798990177634,0.7197837688443712
803281,1.5140961857379769,1.0,2.17502413490783,22,236,0.00028356846254457474,0.0030031966568512,0.6961252522145538
606365,2.746268656716418,2.0,2.7202877324636807,19,100,0.0014230488929871845,0.002996756802494258,1.0095470888876623
66408,2.127694859038143,1.0,2.2523867922231293,13,139,0.000667630618543144,0.002994891281000577,0.9446358946986845
901242,1.5655058043117744,1.0,1.9984083719576908,15,208,0.000449155555286769,0.002993652304470788,0.7833724040367851
8938,1.6567164179104477,1.0,2.1331857452475007,16,223,0.0007909500632622631,0.0029931657185818085,0.7766359095743601
500707,1.7545605306799337,1.0,2.201188793292344,20,192,0.000680419015912255,0.0029929935045584447,0.7970931730594076
1718,1.935323383084577,1.0,2.0854377876288104,21,160,0.0008480262893846715,0.0029855830038601127,0.9280133478120172
501451,2.127694859038143,2.0,2.0439481093514815,11,138,0.0010528875520644078,0.002982139177468991,1.0409679382877517
144695,1.7844112769485905,1.0,1.9757961075758723,12,177,0.0008894855097975368,0.0029816905638944203,0.9031307627335431
287101,1.693200663349917,1.0,2.2149208037830763,18,211,0.0005929763999341529,0.002980091944004504,0.7644485599540851
237190,1.6235489220563848,1.0,2.126803441267917,17,213,0.000622576961099976,0.0029712866756373877,0.763371572961516
153319,2.0232172470978442,1.0,2.225166980351993,18,154,0.0007139910197140054,0.0029623143229871823,0.9092387998629208
46888,1.4892205638474296,1.0,2.8127522724272733,34,241,0.00045008283057991586,0.002955173734422843,0.529451272311864
64856,2.0033167495854065,1.0,2.60818756971973,20,201,0.001071759164829315,0.0029540923508232144,0.7680847389949365
134449,1.5688225538971807,1.0,1.8767557237042056,13,224,0.0005241393631310602,0.0029517438091519028,0.8359181618048565
285972,2.286898839137645,2.0,2.250987069586308,15,136,0.001083644235643772,0.002938285625796937,1.0159492742289242
934761,1.7860696517412935,1.0,2.3979686625540837,21,209,0.0007164714056886177,0.0029367441014236583,0.744822995980687
113705,1.8441127694859039,1.0,2.3091664625560937,17,192,0.0005169839262258777,0.0029352214584534367,0.7986019255733287
236907,2.451077943615257,2.0,2.356074960493355,26,105,0.0009463424388286314,0.002932614541402237,1.0403181484177086
217622,1.900497512437811,1.0,2.20132247705868,15,186,0.0006800118402857811,0.0029314290134365723,0.8633396055543454
654370,1.9701492537313432,1.0,2.506860466258971,16,185,0.0005143609407443923,0.0029285769278886496,0.7858999019887204
236972,1.9834162520729686,1.0,2.145547343651181,14,167,0.0010607985529180334,0.0029241038466162723,0.9244293833217757
57386,2.3051409618573797,2.0,3.0959916478589444,37,151,0.0011694701675400805,0.002923029273794549,0.7445541779512654
213568,2.7097844112769485,2.0,2.9959099460096335,26,98,0.0014515920780703371,0.002915456065870216,0.9044915952731652
19626,2.3548922056384742,2.0,2.1862122859395376,15,114,0.001118498921389101,0.002913783284613671,1.0771513129217096
501762,1.8325041459369817,1.0,2.1816675194460076,14,189,0.0007132502390371083,0.002911141144771227,0.8399518854657808
1578,2.4925373134328357,2.0,2.284389456123417,16,110,0.001713012197248851,0.002910648062145295,1.0911127240691192
565299,1.845771144278607,1.0,2.1186437338562008,15,178,0.0005502084975366259,0.0029040455613867848,0.8712000053539116
86734,2.2504145936981756,2.0,2.3369507837687067,14,147,0.0009544759890881713,0.0029037681540620697,0.9629663489983935
132487,1.6998341625207296,1.0,2.293067634518884,18,211,0.0006361654055783147,0.002896981225397216,0.7412894081439925
732222,1.9303482587064678,1.0,2.4219404206346478,19,167,0.0007311833859154987,0.0028875169853352935,0.7970222025439477
151832,1.626865671641791,1.0,2.361607224635043,18,236,0.00040433284156840955,0.0028847128339575504,0.6888777972447258
732218,2.285240464344942,1.0,3.1027026789533876,35,151,0.0009359937352178447,0.00288402144398232,0.7365298372119339
3731,2.1608623548922057,1.0,2.5213504079942877,16,164,0.0009428026477310402,0.002878915174008509,0.8570224026842501
835557,1.8159203980099503,1.0,2.037202567768172,18,164,0.0005440685217626939,0.00287788153570872,0.8913750222930078
70090,2.3499170812603647,2.0,2.8515415794839485,35,126,0.0008779966532775216,0.002876771328895687,0.8240836666491701
297738,2.270315091210614,2.0,2.3943474895506562,16,143,0.0010205477742105612,0.002868922161332627,0.9481938687596223
53704,1.492537313432836,1.0,1.9550149901706095,14,233,0.0004707971789536592,0.0028588997623243584,0.7634364373534613
228262,1.8689883913764511,1.0,2.1750317215882142,20,156,0.0005280496496925568,0.0028567866071073154,0.8592885243652783
236812,2.1641791044776117,1.0,2.8403472648317156,25,172,0.0008881027882067623,0.0028549489944951737,0.7619390459340101
742,1.945273631840796,1.0,2.2361399272437112,13,186,0.0009495657714396327,0.002854104904011903,0.8699209333600226
933457,2.0796019900497513,1.0,2.3683159779203846,24,143,0.0009291096357323721,0.0028532900656849935,0.8780894224180404
46314,1.7595356550580432,1.0,2.213381836512027,20,207,0.0007080867306665969,0.0028465596507980394,0.7949499162474581
65957,1.814262023217247,1.0,2.2442841887931406,15,192,0.0006415510312623999,0.0028460377706178226,0.8083886828548349
32239,2.257048092868988,2.0,2.805218291156143,21,162,0.0010032482666741907,0.0028424384565461794,0.8045862434742419
219733,1.5572139303482586,1.0,2.163612895566656,20,240,0.0004956292146620544,0.002841788255836701,0.7197252042114399
285975,1.6451077943615258,1.0,2.426379714867128,20,248,0.000604356526313875,0.002840452415362976,0.6780064159856587
8635,1.462686567164179,1.0,2.0604103858563225,16,248,0.00046068912996857314,0.0028386072538603905,0.7098971536123091
20043,1.8275290215588722,1.0,2.706807038195877,30,201,0.0007692743424214841,0.002838254333307326,0.6751579422512207
1444,1.9718076285240465,1.0,2.629252688687415,30,191,0.0009380178784466049,0.0028370004974990317,0.7499469859013652
228267,2.1658374792703152,2.0,2.3847971540834085,21,148,0.0008248314989458957,0.002831086789218439,0.9081813913388508
53682,1.9203980099502487,1.0,3.0311208115029644,40,183,0.0006940044487289683,0.002822938355332922,0.6335582755658219
65397,1.890547263681592,1.0,2.2404305879838753,16,188,0.0007255531645298593,0.002816094821031395,0.8438283406492181
86818,1.935323383084577,2.0,1.8972257007979632,11,161,0.0008120683523980294,0.0028115378603914883,1.0200753560933913
65353,2.0608695652173914,1.0,2.309477473451099,14,162,0.0008045955721210304,0.0028083731251220957,0.8923493151222014
501467,1.8059701492537314,1.0,1.9734130461002206,15,176,0.000684208014045023,0.0028018083557321137,0.915145970765163
153674,1.923714759535655,1.0,2.7488851588987244,31,186,0.0009551513171915946,0.0027979110393049527,0.6998137973026016
146838,2.4378109452736316,2.0,2.6311118252356978,22,128,0.001513642758635876,0.0027943534622282794,0.9265291032486688
30144,2.0961857379767825,2.0,2.182556060496392,16,150,0.0008930126111942417,0.002792110135117572,0.9604225851015188
146843,1.8291873963515755,1.0,2.300553795115267,14,203,0.000741868288792233,0.0027920632813374356,0.7951039654868282
117953,1.835820895522388,1.0,1.8459521709245759,12,159,0.0008826778424984064,0.0027895848401876385,0.9945062387724292
26012,2.4975124378109452,2.0,3.2758086790773158,32,129,0.001078840967941222,0.0027875628758124785,0.7624086320047505
