product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_tcn,grad_ratio_gcn_tcn
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,31,0.006501584654740457,0.003526024054735899,3.9326484203338623,0.013765557669103146,0.072172924709893,0.1867971451849467,0.3863705981054939
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,32,0.00731406537150698,0.0024018902331590652,3.928858518600464,0.013311564922332764,0.11680939629642624,0.2908225703221633,0.40165175683107107
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,33,0.006752134192668434,0.0028807292692363262,3.928788423538208,0.013441367074847221,0.08610337373535715,0.2274946865945662,0.37848520782566386
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,34,0.006940774794202298,0.002146485261619091,3.924285650253296,0.013264060020446777,0.10520486577304526,0.26053299087306353,0.4038063103643531
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,35,0.006487579193032745,0.0024890012573450804,3.9238574504852295,0.013637999072670937,0.07304901556696798,0.19691335216255704,0.3709703520068724
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,36,0.0069536906750207505,0.0022021085023880005,3.918013334274292,0.013719670474529266,0.11030248813073198,0.2698831952824376,0.40870454351516683
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,37,0.006437973526772112,0.0035043347161263227,3.9211881160736084,0.014658068306744099,0.07422243710160388,0.20069900792601722,0.3698196511693488
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,38,0.007676172976581646,0.002348429523408413,3.913094997406006,0.014080722816288471,0.12294557987591175,0.3084493159888613,0.3985924866824894
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,39,0.006769962837487193,0.002030877396464348,3.9131827354431152,0.014204440638422966,0.09862539144319196,0.25627078184251817,0.3848483652085385
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,40,0.005654731507612658,0.0021062337327748537,3.908555746078491,0.01442647073417902,0.0559578518480795,0.13841387512110034,0.40427920827096897
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,41,0.0054205162658555696,0.00263369083404541,3.9065940380096436,0.014840448275208473,0.05340747232977622,0.1328953112827213,0.4018762724875624
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,42,0.005524739564862102,0.002766295103356242,3.9046342372894287,0.014797576703131199,0.06418148121557955,0.1556643505425483,0.41230687046501563
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,43,0.005739803010198686,0.002163497731089592,3.903282642364502,0.014643889851868153,0.08417291648888978,0.20660969187705117,0.40740061961164825
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,44,0.005406130658229813,0.0023807480465620756,3.9022960662841797,0.014756597578525543,0.06290687456074821,0.15831774791694395,0.3973456885791025
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,45,0.00549296268893938,0.0024867206811904907,3.9019246101379395,0.015288423746824265,0.06672635387629837,0.16691036729888922,0.39977357282073783
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,46,0.005146573314310184,0.0035164495930075645,3.898817539215088,0.015140501782298088,0.06148521787495461,0.14757240463806712,0.41664441279069264
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,47,0.0058081143735242745,0.002308168448507786,3.8970603942871094,0.014907313510775566,0.0995530031102313,0.2504577696339662,0.39748418767493804
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,48,0.00533795401237772,0.0029933906625956297,3.8963935375213623,0.01503120269626379,0.07540148370123857,0.185198507655417,0.40713872187957645
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,49,0.006350636873061636,0.003106439486145973,3.898059129714966,0.015656106173992157,0.08364448150082585,0.21068306484691296,0.39701568591289854
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,50,0.007403438611488257,0.004005203954875469,3.888248920440674,0.015458038076758385,0.1187082159502814,0.2814507135145336,0.42177265947392867
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,51,0.00761893712582865,0.002556807594373822,3.8896894454956055,0.014986562542617321,0.1464559268518764,0.38590909998757655,0.37950887101706515
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,52,0.005915601845897202,0.0032429636921733618,3.891205072402954,0.015067331492900848,0.0831138238002753,0.21939413625654178,0.3788333873367968
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,53,0.008321014087414369,0.013000509701669216,3.8952224254608154,0.014614087529480457,0.11993709692941402,0.33734410398017045,0.3555334019891706
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,54,0.009394193824846298,0.027052368968725204,3.8894803524017334,0.015920400619506836,0.13386602619393898,0.3096602910554558,0.4322996201328674
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,55,0.01914468445050131,0.002003628760576248,3.873257637023926,0.01546436920762062,0.32167854006132235,0.7158809686754257,0.4493464055289327
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,56,0.008288849760512156,0.0035512594040483236,3.874582290649414,0.01393782626837492,0.09963485483708502,0.2996243812048939,0.3325325343554689
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,57,0.00633151875808835,0.0030995337292551994,3.8653688430786133,0.013204976916313171,0.07159719981399681,0.20471762189454976,0.3497363790720804
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,58,0.0059842026177128515,0.0019860195461660624,3.8517513275146484,0.013054562732577324,0.06763498453208264,0.18896447008453884,0.35792434684396596
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,59,0.005721232587737697,0.0044129085727036,3.846562623977661,0.012760394252836704,0.05680150979618503,0.14550704188458158,0.39036949043916713
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,60,0.007087330217473209,0.002110088709741831,3.8357748985290527,0.01253911666572094,0.0941453244421456,0.26687307316609915,0.3527719125983074
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,61,0.005621747496271772,0.002839124295860529,3.835340738296509,0.012151418253779411,0.06465906050453062,0.19021689954422064,0.3399227968656859
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,62,0.005137295462191105,0.006285347975790501,3.8312935829162598,0.012787319719791412,0.05661730230488428,0.1535973887516176,0.3686084950055468
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,63,0.008222289903122666,0.0031853714026510715,3.824624538421631,0.012388896197080612,0.15406313768537663,0.38335637408675666,0.40187968193300216
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,64,0.00853175831226898,0.009253268130123615,3.833815574645996,0.011993375606834888,0.09134569152376758,0.2876237981925753,0.31758739053397284
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,65,0.008528200136165,0.009826822206377983,3.8310179710388184,0.013223869726061821,0.10297697761809714,0.28507615714052725,0.36122620232660774
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,66,0.011749416764359921,0.0019244265276938677,3.8177309036254883,0.011856138706207275,0.18484658140021035,0.46167491353310186,0.40038255487008734
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,67,0.006240200218079346,0.005770023912191391,3.820504903793335,0.010539010167121887,0.06041933633733979,0.17540136321685693,0.34446332245602945
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,68,0.006060088427537786,0.0033300805371254683,3.8152949810028076,0.011065317317843437,0.06898025334238035,0.2108417209552636,0.32716605152682005
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,69,0.006012273594803576,0.00211942195892334,3.8045313358306885,0.010774505324661732,0.08421618607919255,0.23648079264608457,0.3561227325758915
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,70,0.004872908275241831,0.005299451760947704,3.804492473602295,0.011154375970363617,0.05129631428296983,0.14276391683302095,0.3593086784149215
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,71,0.006030994168083582,0.0023604868911206722,3.7983736991882324,0.012037819251418114,0.07251198572421035,0.22535624834567242,0.3217660315886291
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,72,0.0052781455451622605,0.002472345717251301,3.7931697368621826,0.010864142328500748,0.07319527419419249,0.18208171689297498,0.4019913445610447
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,73,0.0071813948868241695,0.010074791498482227,3.804044008255005,0.01106204092502594,0.08340306884398764,0.24034947377425078,0.34700749510264084
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,74,0.007744040157246802,0.0030617110896855593,3.802105665206909,0.011835802346467972,0.09997591570790325,0.3082994350149093,0.32428186481348614
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,75,0.006263260031118989,0.002389955800026655,3.785053014755249,0.011561076156795025,0.08836499161058789,0.24272500699998936,0.364053925478835
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,76,0.005106596525625459,0.007725527510046959,3.7813491821289062,0.011632151901721954,0.06191884013717173,0.17158873449811232,0.3608560918519511
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,77,0.0060432277885930875,0.002739070216193795,3.77591609954834,0.012089535593986511,0.08946094319407272,0.26724912392727307,0.3347473768261374
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,78,0.00611507856852508,0.002628681715577841,3.7662134170532227,0.011379439383745193,0.10593604919317791,0.25296641080804816,0.41877516012647154
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,79,0.006839962634590587,0.01035924069583416,3.782379388809204,0.011681050062179565,0.07529827735597103,0.23750181476862067,0.3170429557728271
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,80,0.007801510776127023,0.003004882950335741,3.7843151092529297,0.012407682836055756,0.08935765821925697,0.2993544477654548,0.29850118775910256
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,81,0.005313426239549049,0.0027184158097952604,3.768267869949341,0.011408871971070766,0.07575834870608718,0.2221859546791731,0.34096821653347975
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,82,0.0040750071057118475,0.003368816338479519,3.7575910091400146,0.011266081593930721,0.040358111192138425,0.1065721123909397,0.3786929834299766
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,83,0.004020481420281742,0.002958322875201702,3.753122329711914,0.011656899936497211,0.048291531558640285,0.13870834256036232,0.3481516011719114
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,84,0.004139655502513051,0.0024577442090958357,3.746428966522217,0.011683154851198196,0.058231997895979236,0.16340933572329594,0.3563566159661049
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,85,0.004652445246132889,0.005942402873188257,3.7520339488983154,0.011884273961186409,0.053425702351109064,0.15088373747449021,0.3540852264465388
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,86,0.004634529485234192,0.0029282772447913885,3.7463762760162354,0.01245410367846489,0.06668300626713683,0.21295063944228546,0.31313832370480543
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,87,0.0047731297090649605,0.002763433149084449,3.73640513420105,0.010819658637046814,0.07615027461678935,0.20338510737433543,0.37441421153938487
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,88,0.005251511548911887,0.00841593835502863,3.7447428703308105,0.010597389191389084,0.06935354116470831,0.20889761218841282,0.3319977688487108
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,89,0.005522738235803055,0.0025442158803343773,3.738985300064087,0.010815785266458988,0.07875510246720833,0.2618191384209113,0.3007996395599529
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,90,0.005184728411092822,0.002512702951207757,3.724705219268799,0.010610630735754967,0.09021207105111628,0.22772635413019368,0.396142428904583
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,91,0.005269732675515115,0.008824886754155159,3.7378134727478027,0.010535004548728466,0.0631691527386224,0.19038453735763464,0.33179770592203217
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,92,0.005865722828145538,0.0027050161734223366,3.7360000610351562,0.01087927632033825,0.07575810884067917,0.2641551478417032,0.28679399004478595
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,93,0.004070738787829343,0.0028165034018456936,3.7191905975341797,0.010763073340058327,0.06254342520519839,0.18442623181759546,0.33912434575314143
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,94,0.0031988623668439686,0.00382061954587698,3.7144501209259033,0.010621855035424232,0.03898574349651678,0.09714872894759931,0.4012995735347588
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,95,0.0034000617950888617,0.00228857877664268,3.712322473526001,0.010774627327919006,0.050524988679852605,0.1517344643880855,0.33298294414045426
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,96,0.002971462190284261,0.0024853653740137815,3.7100822925567627,0.010787984356284142,0.04241615693906412,0.10682018039810444,0.3970799972494685
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,97,0.0032080120540090968,0.005070516373962164,3.7139341831207275,0.010916058905422688,0.04437707848459232,0.11364833764406838,0.39047714558909785
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,98,0.0038116384197824766,0.0025619687512516975,3.7084505558013916,0.010959499515593052,0.06398439987363018,0.202074442450435,0.3166377652582547
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,99,0.0032004162037212935,0.002809603465721011,3.7059757709503174,0.010715176351368427,0.04988874205574808,0.13085556495147518,0.381250442607213
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,100,0.004502465316493597,0.00638960488140583,3.71500563621521,0.010898961685597897,0.05713573695767283,0.14132083934483852,0.40429803008635545
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,101,0.0038483964412340094,0.0024109347723424435,3.710625171661377,0.010669128969311714,0.0662789283009008,0.20771612820363747,0.31908416969723324
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,102,0.002535407506262085,0.0032678230199962854,3.7018587589263916,0.010522488504648209,0.033698448584393303,0.08655852656158501,0.38931402742892207
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,103,0.002641308986182724,0.0023859981447458267,3.7001471519470215,0.01052187941968441,0.04200167986576441,0.11371223530091266,0.36936816653236554
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,104,0.0023853914795576464,0.0030907518230378628,3.700192451477051,0.010500403121113777,0.03539615769908299,0.08178218016017516,0.4328101504426116
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,105,0.0023637757195891546,0.0024143194314092398,3.6992316246032715,0.010550592094659805,0.037787168641192866,0.10091135791398856,0.37445902445417656
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,106,0.0021690393249238177,0.0028694134671241045,3.698347568511963,0.010494053363800049,0.03191340242475415,0.07241552544612938,0.4406983478709154
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,107,0.0021796679232336047,0.002405919134616852,3.6981594562530518,0.01050649769604206,0.03466382904818124,0.08623072931541172,0.4019892829734411
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,108,0.0020624150638468564,0.002829122357070446,3.6979475021362305,0.010464422404766083,0.030922549545460302,0.06965210966771933,0.4439571133241292
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,109,0.0020753084598774357,0.002388715511187911,3.697760820388794,0.010480760596692562,0.03303324117035079,0.0815028223581823,0.40530180690888895
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,110,0.0019694650961485293,0.002777685644105077,3.697404384613037,0.010424257256090641,0.030172112887629755,0.06868552171017554,0.4392790814708272
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,111,0.001959028674588938,0.0024043116718530655,3.697031259536743,0.010422272607684135,0.03150789682504768,0.07679319513953706,0.41029542744491837
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,112,0.0018736093271789806,0.002726940903812647,3.696593999862671,0.010380107909440994,0.02979792836780407,0.06669135525152718,0.44680346133279264
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,113,0.0018669425044208765,0.0024106113705784082,3.696202516555786,0.01037804689258337,0.03082110124861903,0.07407419069119137,0.4160842117964318
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,114,0.0018006700016225555,0.0027232433203607798,3.6962602138519287,0.010339261032640934,0.028900816858869752,0.06568286493483559,0.44000542435386214
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,115,0.001792011915573052,0.002412073779851198,3.695607900619507,0.01033325307071209,0.030964708823729148,0.07399371839647617,0.41847753423330203
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,116,0.0017351105593011848,0.0027713468298316,3.6957714557647705,0.010304643772542477,0.029066287663315832,0.06618375328256047,0.4391755713639116
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,117,0.0017324606596957892,0.0024020217824727297,3.6949195861816406,0.010314295999705791,0.03088533369130208,0.07323569566458418,0.42172513568156206
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,118,0.0016995603468136064,0.0028018930461257696,3.695603609085083,0.010299665853381157,0.029986025059939903,0.06790417566126675,0.4415932417629311
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,119,0.0017265399926275546,0.0023862747475504875,3.694028854370117,0.010287979617714882,0.03262501361428463,0.07652125812786699,0.4263522897041485
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,120,0.001794852752937004,0.002961339894682169,3.695481061935425,0.010300619527697563,0.034355977995472596,0.07844778651227337,0.4379470667366703
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,121,0.0018229421485947178,0.002335574943572283,3.6930389404296875,0.010299880057573318,0.03678771087545845,0.0889271587952687,0.4136836414591717
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,122,0.0019523052240921451,0.0033518727868795395,3.6950900554656982,0.010310489684343338,0.03992933903880008,0.10111137029675812,0.39490453864104547
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,123,0.0018453264201525599,0.00228767073713243,3.6922738552093506,0.01035022921860218,0.03684400875926907,0.10338589483199587,0.35637365057182063
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,124,0.0016785139617111003,0.0032321270555257797,3.69256854057312,0.010249951854348183,0.0332254539119386,0.09021427948466476,0.3682948431375345
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,125,0.0016135941883216479,0.002312786178663373,3.6915791034698486,0.010295595973730087,0.03152661270485314,0.08784586507548149,0.35888556254076426
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,126,0.0015017377882031724,0.0028714111540466547,3.691129207611084,0.010251158848404884,0.029240012172226958,0.07500653798211787,0.38983284602214496
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,127,0.0014614301700411098,0.0024352846667170525,3.6911044120788574,0.01029881089925766,0.028513364106098053,0.069380549180275,0.4109705737785292
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,128,0.0014496249807832231,0.0025075036101043224,3.690077543258667,0.010288593359291553,0.02876123443179781,0.06451163400444611,0.4458301959824761
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,129,0.001583679107300538,0.003036396112293005,3.691948652267456,0.01033303514122963,0.03542747457452667,0.07959253765815176,0.44511050428171794
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,130,0.0017684214066581003,0.0024018322583287954,3.6886649131774902,0.010325388982892036,0.040776843479582985,0.106970208202954,0.3811981313697745
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,131,0.002162690947963191,0.00424061669036746,3.691664218902588,0.010298789478838444,0.0461450917566974,0.1382262160184622,0.3338374809464522
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,132,0.0020058299705851823,0.0022732324432581663,3.688547372817993,0.010389011353254318,0.04221091906074915,0.13899537477584445,0.3036857818363979
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,133,0.0016265754030817853,0.003114946885034442,3.6869914531707764,0.010238856077194214,0.03539243646477109,0.10453244904379674,0.3385784681042331
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,134,0.0016263897850876674,0.0026865205727517605,3.688896417617798,0.010277130641043186,0.03788244852682076,0.09184565587898473,0.4124577059618582
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,135,0.001578801533988943,0.0024842643178999424,3.684988021850586,0.010230977088212967,0.04003555688466509,0.09354952474209678,0.42796109327770154
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,136,0.001445663380893945,0.0028153187595307827,3.686452627182007,0.010221188887953758,0.033192018124035855,0.07636930090874007,0.434625140319997
